FID,access,bridge,from_,highway,junction,key,lanes,length,maxspeed,name,oneway,osmid,ref,service,to,tunnel,width,out_pgh,river_bge
259, , ,104192770,tertiary, ,0, ,98.335, ,Barry Street,False,11652375, , ,104192763, , ,0,0
260, , ,104656392,tertiary, ,0, ,64.778, ,Barry Street,False,11696434, , ,104192770, , ,0,0
261, , ,104383857,residential, ,0, ,206.19, ,McCord Street,False,11672308, , ,104192770, , ,0,0
262, , ,104192787,service, ,0, ,198.265, , ,False,11652379, , ,104192780, , ,1,0
263, , ,104554016,tertiary, ,0, ,47.364, ,Monongahela Avenue,False,504081538, , ,104192780, , ,1,0
264, , ,104554006,tertiary, ,0, ,41.234, ,Monongahela Avenue,False,504081538, , ,104192780, , ,1,0
265, , ,104192787,residential, ,0, ,116.848, ,"['Palmer Street', 'Irvine Street']",True,"[329342370, 329342372]", , ,105009375, , ,1,0
266, , ,105782018,residential, ,0, ,51.416, ,Palmer Street,True,329342372, , ,104192787, , ,1,0
267, , ,104192806,service, ,0, ,46.212, , ,False,11652384, , ,104192800, , ,1,0
268, , ,105782018,tertiary, ,0, ,151.218, ,Washington Avenue,False,329342371, , ,104192800, , ,1,0
269, , ,104554016,tertiary, ,0, ,26.517, ,Washington Avenue,False,329342371, , ,104192800, , ,1,0
270, , ,104192815,service, ,0, ,12.05, , ,False,11652384, , ,104192806, , ,1,0
271, , ,2610441101,service, ,0, ,28.91, , ,False,255352464, , ,104192806, , ,1,0
272, , ,104192824,service, ,0, ,125.422, , ,False,11652384, , ,104192815, , ,1,0
273, , ,104192866,service, ,0, ,44.086, , ,False,11652389, , ,104192815, , ,1,0
274, , ,105782018,residential, ,0, ,48.599, ,Palmer Street,False,11816493, , ,104192824, , ,1,0
275, , ,105782026,residential, ,0, ,43.116, ,Palmer Street,False,11816493, , ,104192824, , ,1,0
276, , ,105069099,residential, ,0, ,8.629, ,West Park Avenue,False,11959589, , ,104192866, , ,1,0
277, , ,4000198257,residential, ,0, ,51.621, ,West Park Avenue,False,11959591, , ,104192866, , ,1,0
278, , ,105069099,residential, ,0, ,17.581, ,East Park Avenue,False,11951350, , ,104192887, , ,1,0
279, , ,4000198258,residential, ,0, ,50.795, ,East Park Avenue,False,11951351, , ,104192887, , ,1,0
280, , ,104192895,service, ,0, ,41.502, , ,False,11652394, , ,104192887, , ,1,0
281, , ,104192903,service, ,0, ,112.176, , ,False,11652394, , ,104192895, , ,1,0
282, , ,2610441093,service, ,0, ,42.485, , ,False,255352466, , ,104192895, , ,1,0
283, , ,105782037,residential, ,0, ,39.992, ,Palmer Street,False,11816493, , ,104192903, , ,1,0
284, , ,4015454913,service, ,0, ,69.035, , ,False,11652424, , ,104193152, , ,1,0
285, , ,104788600,residential, ,0, ,206.40900000000002, ,Maxwell Street,False,11707669, , ,104193152, , ,1,0
286, , ,104648283,residential, ,0, ,154.704, ,South Linshaw Avenue,False,11711829, , ,104193152, , ,1,0
287, , ,105810093,service, ,0, ,212.857, ,Maxwell Street,False,359145997, , ,104193152, , ,1,0
288, , ,104589576,residential, ,0, ,232.284, ,South Linden Avenue,False,"[510497568, 11960042]", , ,104193152, , ,1,0
289, , ,4015454916,service, ,0, ,54.346, , ,False,398812685, , ,104193157, , ,1,0
290, , ,4015454936,service, ,0, ,203.157, , ,False,398812684, , ,104193157, , ,1,0
291, , ,4015454983,service, ,0, ,119.137, , ,False,398812689, , ,104193157, , ,1,0
292, , ,104648283,tertiary, ,0, ,95.127, ,Ingram Avenue,False,11695673, , ,104193174, , ,1,0
293, , ,4015454983,tertiary, ,0, ,4.947, ,Ingram Avenue,False,11695673, , ,104193174, , ,1,0
294, , ,2781581767,residential, ,0, ,167.895, ,Sampson Avenue,False,11724214, , ,104193174, , ,1,0
295, , ,1808817218,service, ,0, ,372.271, , ,False,11652449, , ,104193270, , ,0,0
296, , ,104788067,residential, ,0, ,238.44100000000003, ,Rosegarden Road,False,11668765, , ,104193270, , ,0,0
297, , ,105945483,residential, ,0, ,554.965, ,"['Rosegarden Road', 'Crestview Road']",False,"[11668765, 11827685]", , ,104193270, , ,0,0
298, , ,1808817218,service, ,0, ,26.281, , ,False,11652449, , ,104193301, , ,0,0
299, , ,104193301,service, ,1, ,145.443, , ,True,169719590, , ,1808817218, , ,0,0
300, , ,104788067,residential, ,0, ,89.143, ,Winchester Road,False,11707612, , ,104193301, , ,0,0
301, , ,105838787,residential, ,0, ,340.586, ,Greenboro Lane,False,11820901, , ,104193301, , ,0,0
302, , ,104193463,service, ,0, ,46.224, ,Bland Street,False,11652471, ,alley,104193457, , ,0,0
303, , ,105028265,tertiary, ,0,2,31.394, ,Shadeland Avenue,False,11955730, , ,104193457, , ,0,0
304, , ,104193498,tertiary, ,0,2,24.348, ,Shadeland Avenue,False,11955730, , ,104193457, , ,0,0
305, , ,2537572353,service, ,0, ,22.217, ,Bland Street,False,11652471, ,alley,104193463, , ,0,0
306, , ,2537572355,service, ,0, ,29.979, ,Bland Street,False,246757642, ,alley,104193463, , ,0,0
307, , ,2537572348,residential, ,0, ,183.431, ,Oakhill Street,False,11831108, , ,104193482, , ,0,0
308, , ,105986630,residential, ,0, ,49.728, ,Oakhill Street,False,11831108, , ,104193482, , ,0,0
309, , ,2537572353,service, ,0, ,60.7, ,Bland Street,False,11652471, ,alley,104193482, , ,0,0
310, , ,2537572353,service, ,0, ,51.845, , ,False,11652472, ,driveway,104193498, , ,0,0
311, , ,105986630,tertiary, ,0,2,56.235, ,Shadeland Avenue,False,11955730, , ,104193498, , ,0,0
312, , ,104881398,unclassified, ,0, ,19.471, ,Eckert Street,False,11715694, , ,104193516, , ,0,0
313, , ,105055294,"['residential', 'service']", ,0, ,232.21099999999998, ,Oxfield Street,False,"[11652473, 11733738]", , ,104193516, , ,0,0
314, , ,104702989,unclassified, ,0, ,103.927, ,Eckert Street,False,11715694, , ,104193516, , ,0,0
315, , ,104193549,service, ,0, ,70.399, , ,False,11652475, ,driveway,104193537, , ,0,0
316, , ,104707546,residential, ,0, ,12.954, ,Plough Street,False,11700998, , ,104193537, , ,0,0
317, , ,1252581971,residential, ,0, ,166.668, ,"['Meirsch Street', 'Plough Street']",False,"[11706299, 11700998]", , ,104193537, , ,0,0
318, , ,104681558,residential, ,0, ,218.98399999999998, ,Bernardi Drive,False,"[11652521, 109677487]", , ,104193976, , ,1,0
319, , ,104593597,residential, ,0, ,93.17599999999999, ,Ramage Road,False,11835445, , ,104193976, , ,1,0
320, , ,105756464,residential, ,0, ,115.16499999999999, ,Ramage Road,False,11835445, , ,104193976, , ,1,0
321, , ,104194090,service, ,0, ,70.916, , ,False,11652537, , ,104194082, , ,1,0
322, , ,104510235,service, ,0, ,43.055, , ,False,11684232, ,alley,104194082, , ,1,0
323, , ,104510223,service, ,0, ,48.406, , ,False,11684232, ,alley,104194082, , ,1,0
324, , ,104194105,service, ,0, ,64.388, , ,False,11652537, , ,104194090, , ,1,0
325, , ,104954090,residential, ,0, ,47.96, ,Mifflin Avenue,False,11733540, , ,104194090, , ,1,0
326, , ,105053374,residential, ,0, ,43.996, ,Mifflin Avenue,False,11733540, , ,104194090, , ,1,0
327, , ,104194122,service, ,0, ,72.578, , ,False,11652539, ,alley,104194115, , ,1,0
328, , ,104194129,service, ,0, ,89.996, , ,False,11652539, ,alley,104194122, , ,1,0
329, , ,104738963,residential, ,0, ,47.534, ,Sanders Street,False,11703763, , ,104194122, , ,1,0
330, , ,104738959,residential, ,0, ,48.26, ,Sanders Street,False,11703763, , ,104194122, , ,1,0
331, , ,104510223,service, ,0, ,46.459, , ,False,11684232, ,alley,104194129, , ,1,0
332, , ,104510218,service, ,0, ,46.688, , ,False,11684232, ,alley,104194129, , ,1,0
333, , ,104485848,service, ,0, ,83.649, , ,False,11682172, , ,104194342, , ,0,0
334, , ,1768974300,service, ,0, ,173.677, , ,False,165352969, , ,104194342, , ,0,0
335, , ,104194402,service, ,0, ,746.1320000000001, , ,False,165352969, , ,104194342, , ,0,0
336, , ,104194450,service, ,0, ,193.184, , ,False,165352969, , ,104194402, , ,0,0
337, , ,1768972242,service, ,0, ,204.87200000000004, , ,False,165352975, , ,104194402, , ,0,0
338, , ,104486014,service, ,0, ,75.33500000000001, , ,False,207233584, , ,104194450, , ,0,0
339, , ,104246050,service, ,0, ,193.89100000000002, , ,False,207233584, , ,104194450, , ,0,0
340, , ,104194704,service, ,0, ,122.176, , ,False,11652592, , ,104194691, , ,0,0
341, , ,2993482417,service, ,0, ,492.81699999999995, ,Surban Street,False,11743916, , ,104194691, , ,0,0
342, , ,105187540,"['residential', 'service']", ,0,2,105.374, ,"['Thornton Street', 'Surban Street']",False,"[11747858, 11743916]", , ,104194691, , ,0,0
343, , ,104195415,service, ,0, ,83.281, , ,False,11652654, , ,104195409, , ,1,0
344, , ,105740022,residential, ,0, ,33.761, ,Union Street,False,11835491, , ,104195409, , ,1,0
345, , ,104195546,service, ,0, ,169.969, , ,False,11652663, ,alley,104195540, , ,1,0
346, , ,105923562,residential, ,0, ,42.328, ,Superior Street,False,11826275, , ,104195540, , ,1,0
347, , ,104195551,service, ,0, ,115.093, , ,False,11652663, ,alley,104195546, , ,1,0
348, , ,104793026,residential, ,0, ,42.044, ,Caroline Avenue,False,11708104, , ,104195546, , ,1,0
349, , ,104195559,service, ,0, ,156.359, , ,False,11652663, ,alley,104195551, , ,1,0
350, , ,107553543,residential, ,0, ,45.909, ,McKinley Street,False,11948869, , ,104195551, , ,1,0
351, , ,104539677,residential, ,0, ,41.065, ,Leslie Avenue,False,11687040, , ,104195559, , ,1,0
352, , ,105740004,residential, ,0, ,59.913, ,West Lehigh Avenue,False,11812530, , ,104195565, , ,1,0
353, , ,104922189,residential, ,0, ,28.867, ,West Lehigh Avenue,False,11812530, , ,104195565, , ,1,0
354, , ,104195597,service, ,0, ,142.74099999999999, , ,False,11652669, , ,104195565, , ,1,0
355, , ,104195606,service, ,0, ,117.084, , ,False,11652669, , ,104195597, , ,1,0
356, , ,105800107,residential, ,0, ,43.506, ,Harmar Way,False,11818449, , ,104195597, , ,1,0
357, , ,104741431,residential, ,0, ,47.17, ,Harmar Way,False,11818449, , ,104195597, , ,1,0
358, , ,105878165,residential, ,0, ,42.448, ,North Lehigh Avenue,False,11823531, , ,104195606, , ,1,0
359, , ,104590377,residential, ,0, ,45.738, ,North Lehigh Avenue,False,11823531, , ,104195606, , ,1,0
360, , ,104195673,service, ,0, ,47.814, , ,False,11652678, , ,104195667, , ,1,0
361, , ,104977705,tertiary, ,0, ,100.457, ,South Avenue,False,11725361, , ,104195667, , ,1,0
362, , ,104977693,tertiary, ,0, ,47.871, ,South Avenue,False,11725361, , ,104195667, , ,1,0
363, , ,104195684,service, ,0, ,50.815, , ,False,11652678, , ,104195673, , ,1,0
364, , ,105132322,service, ,0, ,93.946, ,Bryan Way,False,11955128, , ,104195673, , ,1,0
365, , ,104195687,service, ,0, ,58.135, , ,False,11652678, , ,104195684, , ,1,0
366, , ,104195684,residential, ,0, ,84.991, ,Franklin Avenue,True,316902468, , ,105132312, , ,1,0
367, , ,105849860,residential, ,0, ,48.385, ,Franklin Avenue,True,316902468, , ,104195684, , ,1,0
368, , ,105109475,service, ,0, ,60.553, , ,False,11652680, , ,104195687, , ,1,0
369, , ,105888825,service, ,0, ,9.747, ,Spring Way,False,11824109, , ,104195687, , ,1,0
370, , ,2611572102,service, ,0, ,47.231, , ,False,11652698, ,driveway,104195844, , ,1,0
371, , ,105964446,residential, ,0,2,91.172, ,"['Niceville Street', 'Fieldstone Drive']",False,"[11733979, 11829212]", , ,104195844, , ,0,0
372, , ,105057406,residential, ,0, ,191.207, ,Fieldstone Drive,False,11733979, , ,104195844, , ,1,0
373, , ,2611572102,service, ,0, ,29.365, , ,False,11652698, ,driveway,104195865, , ,1,0
374, , ,2633092002,residential, ,0, ,41.389, ,Vetter Street,False,11836767, , ,104196404, , ,0,0
375, , ,104787547,residential, ,0, ,39.45, ,Vetter Street,False,11836767, , ,104196404, , ,0,0
376, , ,104196413,service, ,0, ,165.152, ,Swan Way,False,11960141, , ,104196404, , ,0,0
377, , ,105008156,service, ,0, ,195.276, ,Swan Way,False,11960141, , ,104196404, , ,0,0
378, , ,104990952,residential, ,0, ,44.574, ,Vilsack Street,False,11811008, , ,104196413, , ,0,0
379, , ,104787553,residential, ,0, ,41.178, ,Vilsack Street,False,11811008, , ,104196413, , ,0,0
380, , ,104196428,service, ,0, ,255.499, ,Swan Way,False,11960141, , ,104196413, , ,0,0
381, , ,104196433,service, ,0, ,164.578, ,Swan Way,False,11960141, , ,104196428, , ,0,0
382, , ,104990958,residential, ,0, ,41.144, ,Martha Street,False,508249429, , ,104196428, , ,0,0
383, , ,104787561,residential, ,0, ,39.782, ,Martha Street,False,508249429, , ,104196428, , ,0,0
384, , ,767602689,service, ,0, ,152.552, ,Swan Way,False,11960141, , ,104196433, , ,0,0
385, , ,104990977,residential, ,0, ,38.827, ,Greenwood Street,False,11962015, , ,104196433, , ,0,0
386, , ,104787570,residential, ,0, ,44.686, ,Greenwood Street,False,11962015, , ,104196433, , ,0,0
387, , ,104991033,service, ,0, ,58.855, ,Gael Way,False,11824037, ,alley,104196442, , ,0,0
388, , ,4577924091,service, ,0, ,47.969, ,Gael Way,False,11824037, ,alley,104196442, , ,0,0
389, , ,767602529,service, ,0, ,103.593, ,Swan Way,False,61513285, , ,104196442, , ,0,0
390, , ,104196608,service, ,0, ,44.045, ,Prose Way,False,11652765, , ,104196599, , ,0,0
391, , ,104920240,residential, ,0, ,102.361, ,Bishop Street,False,11719431, , ,104196599, , ,0,0
392, , ,104920232,residential, ,0, ,39.143, ,Bishop Street,False,11719431, , ,104196599, , ,0,0
393, , ,104196616,service, ,0, ,39.137, ,Prose Way,False,11652765, , ,104196608, , ,0,0
394, , ,104990985,service, ,0, ,40.738, ,Verse Way,False,11745852, , ,104196608, , ,0,0
395, , ,105171628,service, ,0, ,103.986, ,Verse Way,False,11745852, , ,104196608, , ,0,0
396, , ,106060457,residential, ,0, ,109.001, ,Greenwood Street,False,11962015, , ,104196616, , ,0,0
397, , ,104990977,residential, ,0, ,40.439, ,Greenwood Street,False,11962015, , ,104196616, , ,0,0
398, , ,105130193,service, ,0, ,131.87, ,Nome Way,False,11741622, , ,104196887, , ,0,0
399, , ,1025879318,service, ,0, ,50.799, ,Bertram Way,False,11826615, , ,104196887, , ,0,0
400, , ,105854324,service, ,0, ,52.798, ,Bertram Way,False,11826615, , ,104196887, , ,0,0
401, , ,104196939,service, ,0, ,40.997, ,Seidle Street,False,11652796, ,driveway,104196932, , ,0,0
402, , ,4074240293,residential, ,0, ,27.742, ,Arcola Way,False,109503961, , ,104196932, , ,0,0
403, , ,105239362,residential, ,0, ,44.764, ,Arcola Way,False,109503961, , ,104196932, , ,0,0
404, , ,104196955,service, ,0, ,44.144, ,Asylum Street,False,11652799, , ,104196946, , ,0,0
405, , ,104616078,residential, ,0, ,44.641, ,Rockledge Street,False,11692891, , ,104196946, , ,0,0
406, , ,104616088,residential, ,0, ,63.744, ,Rockledge Street,False,11692891, , ,104196946, , ,0,0
407, , ,104196960,service, ,0, ,38.89, ,Asylum Street,False,11652799, , ,104196955, , ,0,0
408, , ,104674876,service, ,0, ,125.847, ,Jobo Way,False,11698136, , ,104196955, , ,0,0
409, , ,104196966,service, ,0, ,8.035, ,Asylum Street,False,11652799, , ,104196960, , ,0,0
410, , ,105130521,residential, ,0, ,125.189, ,Bader Street,False,11741655, , ,104196960, , ,0,0
411, , ,105235222,residential, ,0, ,119.11, ,Fairlawn Street,False,11753534, , ,104197171, , ,0,0
412, , ,106130979,service, ,0, ,75.78999999999999, ,Triangle Way,False,11841084, , ,104197178, , ,0,0
413, , ,104522812,residential, ,0, ,57.183, ,Frankella Avenue,False,11685510, , ,104197185, , ,0,0
414, , ,104522812,service, ,0, ,41.2, ,Square Way,False,11956445, , ,104197201, , ,0,0
415, , ,356074443,service, ,0,2,20.752, , ,False,329235577, , ,104197803, , ,0,0
416, , ,3596926451,service, ,0, ,426.505, ,Lock Way East,False,"[11652864, 353902398]", , ,104197803, , ,0,0
417, , ,104197895,service, ,0, ,647.9559999999998, ,Lock Way West,False,11652875, , ,104197803, , ,0,0
418, , ,271197326,secondary, ,0,4,118.831, ,Mazeroski Way,False,24722798, , ,104197837, , ,0,0
419, , ,684996041,secondary, ,0, ,62.626999999999995, ,Mazeroski Way,False,55177242, , ,104197837, , ,0,0
420, , ,5353426482,secondary, ,0,4,71.755, ,West General Robinson Street,False,55177303, , ,104197837, , ,0,0
421, , ,271197243,tertiary, ,0,4,227.007, ,West General Robinson Street,False,153284389, , ,104197837, , ,0,0
422, , ,104198595,service, ,0, ,68.919, ,Urie Way,False,11652916, , ,104198588, , ,0,0
423, , ,104198588,residential, ,0, ,7.774, ,Semple Street,True,26321032, , ,106017779, , ,0,0
424, , ,106017773,residential, ,0, ,40.818, ,Semple Street,True,26321032, , ,104198588, , ,0,0
425, , ,1685862835,service, ,0, ,34.957, ,Urie Way,False,11652916, , ,104198595, , ,0,0
426, , ,104822545,residential, ,0, ,78.906, ,Melba Place,False,11945577, , ,104198595, , ,0,0
427, , ,104830539,tertiary, ,0, ,142.361, ,Rosslyn Road,False,54582982, , ,104198622, , ,1,0
428, , ,687163237,tertiary, ,0, ,79.131,25 mph,North Bell Avenue,False,11834034, , ,104198622, , ,1,0
429, , ,104830559,tertiary, ,0, ,82.81400000000001, ,Rosslyn Road,False,54582982, , ,104198622, , ,1,0
430, , ,3671269329,unclassified, ,0, ,143.689, , ,False,362885632, , ,104198622, , ,1,0
431, , ,3353332518,service, ,0, ,58.747, , ,False,310899203, , ,104198857, , ,0,0
432, , ,104597622,residential, ,0, ,187.38899999999998, ,"['Four Mile Run Road', 'Alexis Street']",False,"[11652944, 11691450]", , ,104198857, , ,0,0
433, , ,2715023284,"['residential', 'service']", ,0, ,177.01300000000003, ,Boundary Street,False,"[299972169, 11755333, 265759815, 265895119]", , ,104198857, , ,0,0
434, , ,105251048,residential, ,0, ,55.61, ,Boundary Street,False,265759816, , ,104198857, , ,0,0
435,yes,yes,104199063,service, ,0, ,143.947, , ,False,"[326475801, 11652969, 326475799]", , ,104199043, , ,1,0
436, , ,105767179,residential, ,0, ,132.27800000000002, ,North Margery Drive,False,11814771, , ,104199043, , ,1,0
437, , ,105767157,residential, ,0, ,10.464, ,North Margery Drive,False,11814771, , ,104199043, , ,1,0
438, , ,5372780194,service, ,0, ,13.762, , ,False,533017962, , ,104199092, , ,0,0
439, , ,104199134,service, ,0, ,82.321, , ,False,11652974, , ,104199092, , ,0,0
440, , ,5372801872,service, ,0, ,46.156, , ,False,533017962, , ,104199092, , ,0,0
441, , ,2625614489,service, ,0, ,41.854, , ,False,11667958, , ,104199101, , ,0,0
442, , ,2629521683,service, ,0, ,137.092, , ,False,11652972, , ,104199101, , ,0,0
443, , ,5372780194,service, ,0, ,108.735, , ,False,533017962, , ,104199101, , ,0,0
444, , ,2629521681,service, ,0, ,243.31099999999998, , ,False,257421337, , ,104199134, , ,0,0
445, , ,5372801872,service, ,0, ,136.078, , ,False,557054466, , ,104199134, , ,0,0
446, , ,104199256,service, ,0, ,93.064, , ,False,11652987, , ,104199249, , ,1,0
447, , ,5010207112,service, ,0, ,183.19400000000002, , ,False,11652987, , ,104199249, , ,1,0
448, , ,104199281,service, ,0, ,139.34099999999998, , ,False,11652991, , ,104199249, , ,1,0
449, , ,104199281,service, ,0, ,85.057, , ,False,11652988, , ,104199256, , ,1,0
450, , ,2672515139,service, ,0, ,64.66, , ,False,11652988, , ,104199256, , ,1,0
451, , ,2672515139,service, ,0, ,13.284, , ,False,11652988, , ,104199274, , ,1,0
452, , ,106315202,residential, ,0,2,482.8129999999999, ,King Avenue,False,11851872, , ,104199274, , ,1,0
453, , ,104820422,residential, ,0,2,67.951, ,King Avenue,False,11851872, , ,104199274, , ,1,0
454, , ,107729258,service, ,0, ,139.192, ,Queen Avenue,False,11964925, ,alley,104199274, , ,1,0
455, , ,2672515139,service, ,0, ,189.696, , ,False,11652991, , ,104199281, , ,1,0
456, , ,104207754,service, ,0, ,298.432, ,Mossrose Way,False,11670526, ,alley,104199350, , ,0,0
