Source,Target,Type,Id,bridge,required,out_boundary,distance
104538442,1602019122,Directed,3679,0,0,0,50.716
104538442,105709522,Directed,3680,0,0,0,132.68
104538452,104538442,Directed,3681,0,0,0,50.748
104538452,104728838,Directed,3682,0,0,0,136.53
104538452,104538463,Directed,3683,0,0,0,50.245
104538463,104774910,Directed,3684,0,0,0,136.981
104538463,104538473,Directed,3685,0,0,0,48.959
104538463,104538452,Directed,3686,0,0,0,50.245
104538473,104538463,Directed,3687,0,0,0,48.959
104538473,104934216,Directed,3688,0,0,0,137.355
104538473,104538486,Directed,3689,0,0,0,48.649
104538486,104538498,Directed,3690,0,0,0,52.249
104538486,104538473,Directed,3691,0,0,0,48.649
104538498,686444802,Directed,3692,0,0,0,43.72
104538498,104538510,Directed,3693,0,0,0,53.343
104538498,105813827,Directed,3694,0,0,0,138.653
104538498,104538486,Directed,3695,0,0,0,52.249
104538510,105175005,Directed,3696,0,0,0,134.374
104538510,104538519,Directed,3697,0,0,0,49.838
104538510,104538498,Directed,3698,0,0,0,53.343
104538519,105852078,Directed,3699,0,0,0,134.97
104538519,105813837,Directed,3700,0,0,0,138.341
104538519,104538530,Directed,3701,0,0,0,50.473
104538519,104538510,Directed,3702,0,0,0,49.838
104538530,105945682,Directed,3703,0,0,0,134.259
104538530,105813843,Directed,3704,0,0,0,138.88
104538530,104538519,Directed,3705,0,0,0,50.473
104538530,104538541,Directed,3706,0,0,0,49.207
104538541,104838995,Directed,3707,0,0,0,134.739
104538541,104838987,Directed,3708,0,0,0,138.607
104538541,104538551,Directed,3709,0,0,0,49.716
104538551,104670499,Directed,3710,0,0,0,134.48
104538551,104538561,Directed,3711,0,0,0,48.638
104538551,104538541,Directed,3712,0,0,0,49.716
104538561,105048153,Directed,3713,0,0,0,134.975
104538561,105048142,Directed,3714,0,0,0,138.988
104538561,1025864098,Directed,3715,0,0,0,48.082
104538561,104538551,Directed,3716,0,0,0,48.638
104538620,105110164,Directed,3717,0,0,0,149.774
104538638,105003679,Directed,3718,0,0,1,331.05
104538638,105003679,Directed,3719,0,0,1,283.249
104538638,454845217,Directed,3720,0,0,1,191.14
104538739,105132421,Directed,3721,0,0,1,21.588
104538739,104538751,Directed,3722,0,0,1,66.541
104538739,107485289,Directed,3723,0,0,1,95.885
104538751,104538761,Directed,3724,0,0,1,61.538
104538751,104776675,Directed,3725,0,0,1,32.892
104538751,104538739,Directed,3726,0,0,1,66.541
104538761,104538751,Directed,3727,0,0,1,61.538
104538761,104776683,Directed,3728,0,0,1,46.632
104538761,107649272,Directed,3729,0,0,1,67.511
104538761,105984818,Directed,3730,0,0,1,83.938
104538887,104538910,Directed,3731,0,0,0,175.415
104538887,105097726,Directed,3732,0,0,0,174.84
104538887,104585657,Directed,3733,0,0,0,130.253
104538910,104538920,Directed,3734,0,0,0,183.614
104538910,104538887,Directed,3735,0,0,0,175.415
104538910,106130413,Directed,3736,0,0,0,52.715
104538920,104538933,Directed,3737,0,0,0,212.117
104538920,104966753,Directed,3738,0,0,0,196.646
104538920,104538910,Directed,3739,0,0,0,183.614
104538933,104538920,Directed,3740,0,0,0,212.117
104538933,104583248,Directed,3741,0,0,0,175.42
104538933,104538938,Directed,3742,0,0,0,92.923
104538938,104674929,Directed,3743,0,0,0,71.025
104538938,104692938,Directed,3744,0,0,0,13.199
104538938,104538933,Directed,3745,0,0,0,92.923
104538938,104538949,Directed,3746,0,0,0,107.597
104538949,104538959,Directed,3747,0,0,0,126.785
104538949,104538938,Directed,3748,0,0,0,107.597
104538949,104719293,Directed,3749,0,0,0,230.575
104538959,104674937,Directed,3750,0,0,0,72.148
104538959,104538949,Directed,3751,0,0,0,126.785
104538959,2635742768,Directed,3752,0,0,0,121.975
104538959,104538976,Directed,3753,0,0,0,160.817
104538976,104538987,Directed,3754,0,0,0,54.813
104538976,105927736,Directed,3755,0,0,0,61.6
104538976,104362422,Directed,3756,0,0,0,51.389
104538976,104538959,Directed,3757,0,0,0,160.817
104538987,104538999,Directed,3758,0,0,0,96.909
104538987,104538976,Directed,3759,0,0,0,54.813
104538987,105014159,Directed,3760,0,0,0,173.491
104538999,104539007,Directed,3761,0,0,0,29.08
104538999,104538987,Directed,3762,0,0,0,96.909
104538999,105778986,Directed,3763,0,0,0,271.95
104539007,105800342,Directed,3764,0,0,0,121.215
104539007,104539017,Directed,3765,0,0,0,145.794
104539007,104538999,Directed,3766,0,0,0,29.08
104539017,104539007,Directed,3767,0,0,0,145.794
104539017,104539028,Directed,3768,0,0,0,138.293
104539017,104360313,Directed,3769,0,0,0,319.489
104539028,104905216,Directed,3770,0,0,0,212.781
104539028,104905229,Directed,3771,0,0,0,124.085
104539028,104539017,Directed,3772,0,0,0,138.293
104539028,104539036,Directed,3773,0,0,0,117.172
104539036,105731082,Directed,3774,0,0,0,232.69
104539036,105705698,Directed,3775,0,0,0,213.507
104539036,104539043,Directed,3776,0,0,0,119.137
104539036,104539028,Directed,3777,0,0,0,117.172
104539043,104539036,Directed,3778,0,0,0,119.137
104539043,105705681,Directed,3779,0,0,0,213.601
104539043,105797161,Directed,3780,0,0,0,234.594
104539043,104539049,Directed,3781,0,0,0,102.034
104539043,105727906,Directed,3782,0,0,0,90.604
104539049,107557429,Directed,3783,0,0,0,232.727
104539049,4218467371,Directed,3784,0,0,0,46.981
104539049,104539043,Directed,3785,0,0,0,102.034
104539055,1356087461,Directed,3786,0,0,0,27.379
104539055,104539102,Directed,3787,0,0,0,324.565
104539102,105183924,Directed,3788,0,0,0,140.033
104539102,104539055,Directed,3789,0,0,0,324.565
104539102,691520478,Directed,3790,0,0,0,40.611
104539114,691520448,Directed,3791,0,0,0,35.175
104539114,105989885,Directed,3792,0,0,0,125.093
104539114,691520478,Directed,3793,0,0,0,52.052
104539446,104539455,Directed,3794,0,0,0,155.804
104539446,4456795777,Directed,3795,0,0,0,40.033
104539446,105252522,Directed,3796,0,0,0,21.382
104539455,104539446,Directed,3797,0,0,0,155.804
104539455,104882942,Directed,3798,0,0,1,49.348
104539455,104788881,Directed,3799,0,0,1,48.832
104539455,104804857,Directed,3800,0,0,0,404.328
104539640,104539650,Directed,3801,0,0,0,34.849
104539640,106107544,Directed,3802,0,0,0,87.574
104539640,104544198,Directed,3803,0,0,0,121.277
104539650,104539655,Directed,3804,0,0,0,40.869
104539650,104539640,Directed,3805,0,0,0,34.849
104539650,105006129,Directed,3806,0,0,0,86.408
104539650,105006117,Directed,3807,0,0,0,215.089
104539655,104539650,Directed,3808,0,0,0,40.869
104539655,104494794,Directed,3809,0,0,0,88.503
104539655,105047006,Directed,3810,0,0,0,27.787
104539670,104741431,Directed,3811,0,0,1,23.297
104539670,104187062,Directed,3812,0,0,1,90.83
104539670,104741424,Directed,3813,0,0,1,153.12
104539677,104195559,Directed,3814,0,0,1,41.065
104539677,104590390,Directed,3815,0,0,1,96.62
104539677,107553543,Directed,3816,0,0,1,138.423
104541226,104855425,Directed,3817,0,0,0,53.169
104541226,104855421,Directed,3818,0,0,0,57.491
104541226,3250543289,Directed,3819,0,0,0,161.332
104541247,104541254,Directed,3820,0,0,0,42.683
104541247,104717170,Directed,3821,0,0,0,99.253
104541247,104548629,Directed,3822,0,0,0,94.403
104541254,104541265,Directed,3823,0,0,0,43.174
104541254,104541247,Directed,3824,0,0,0,42.683
104541254,104717177,Directed,3825,0,0,0,91.61
104541265,4606878946,Directed,3826,0,0,0,112.675
104541265,104541254,Directed,3827,0,0,0,43.174
104541265,105706334,Directed,3828,0,0,0,43.235
104541272,104717143,Directed,3830,0,0,0,48.39
104541272,104541277,Directed,3831,0,0,0,55.253
104541272,4606878946,Directed,3832,0,0,0,137.667
104541277,104541286,Directed,3833,0,0,0,39.192
104541277,104541272,Directed,3834,0,0,0,55.253
104541277,105962375,Directed,3835,0,0,0,144.307
104541286,104541292,Directed,3836,0,0,0,168.646
104541286,104541277,Directed,3837,0,0,0,39.192
104541286,104662551,Directed,3838,0,0,0,43.328
104541292,104541286,Directed,3839,0,0,0,168.646
104541292,105022461,Directed,3840,0,0,0,60.751
104541292,4574047512,Directed,3841,0,0,0,68.376
104541309,104443620,Directed,3842,0,0,0,39.355
104541309,104593714,Directed,3843,0,0,0,209.591
104541309,104593704,Directed,3844,0,0,0,149.346
104541315,105199315,Directed,3845,0,0,1,208.162
104541315,104467302,Directed,3846,0,0,1,36.414
104541319,105199326,Directed,3847,0,0,1,206.551
104541319,107506289,Directed,3848,0,0,1,140.404
104541319,104460041,Directed,3849,0,0,1,36.241
104541319,104467302,Directed,3850,0,0,1,34.325
104541327,105063691,Directed,3851,0,0,1,142.895
104541327,104404660,Directed,3852,0,0,1,35.893
104541327,104460041,Directed,3853,0,0,1,34.559
104541327,105063698,Directed,3854,0,0,1,177.39
104541336,5158201689,Directed,3855,0,0,1,40.506
104541336,104404660,Directed,3856,0,0,1,40.269
104541336,5158201679,Directed,3857,0,0,1,245.1
104541336,106107507,Directed,3858,0,0,1,338.941
104541347,3155025994,Directed,3859,0,0,1,42.324
104541347,5158201689,Directed,3860,0,0,1,41.152
104541347,105237726,Directed,3861,0,0,1,218.023
104541347,3155026161,Directed,3862,0,0,1,180.434
104541356,105683908,Directed,3863,0,0,1,136.536
104541356,3155025979,Directed,3864,0,0,1,41.753
104541356,3155025994,Directed,3865,0,0,1,40.896
104541356,107655527,Directed,3866,0,0,1,192.765
104541366,3155025997,Directed,3867,0,0,1,149.927
104541366,3155026002,Directed,3868,0,0,1,48.237
104541366,105136225,Directed,3869,0,0,1,41.277
104541366,3155025979,Directed,3870,0,0,1,46.75
104541370,3155025996,Directed,3871,0,0,1,116.851
104541370,3155026000,Directed,3872,0,0,1,57.801
104541370,3155026002,Directed,3873,0,0,1,45.292
104541377,104693208,Directed,3874,0,0,1,59.154
104541377,107486320,Directed,3875,0,0,1,30.402
104541377,3155026000,Directed,3876,0,0,1,49.604
104541394,3155026172,Directed,3877,0,0,0,49.991
104541394,104626721,Directed,3878,0,0,0,38.155
104541394,105137356,Directed,3879,0,0,0,14.865
104541406,3155026172,Directed,3880,0,0,0,54.51
104541406,276837266,Directed,3881,0,0,0,47.779
104541406,105760755,Directed,3882,0,0,0,115.133
104541406,105796577,Directed,3883,0,0,0,82.258
104541417,105770054,Directed,3884,0,0,1,111.314
104541417,2847766027,Directed,3885,0,0,1,84.099
104541417,5739339730,Directed,3886,0,0,1,93.187
104541417,1768042041,Directed,3887,0,0,1,228.335
104541429,104904462,Directed,3888,0,0,1,53.181
104541429,104541441,Directed,3889,0,0,1,271.952
104541429,1766105213,Directed,3890,0,0,1,103.695
104541441,1766105206,Directed,3891,0,0,1,64.98
104541441,104541429,Directed,3892,0,0,1,271.952
104541441,104450551,Directed,3893,0,0,1,209.245
104541861,104380744,Directed,3894,0,0,0,186.537
104541861,105807753,Directed,3895,0,0,0,10.552
104541861,104528597,Directed,3896,0,0,0,38.755
104541869,104380744,Directed,3897,0,0,0,168.339
104541869,104528607,Directed,3898,0,0,0,45.375
104541869,105183039,Directed,3899,0,0,0,47.133
104542325,107598527,Directed,3900,0,0,0,46.755
104542325,104987287,Directed,3901,0,0,0,47.213
104542325,2272900412,Directed,3902,0,0,0,157.148
104542342,104542349,Directed,3903,0,0,0,25.009
104542349,104542354,Directed,3904,0,0,0,103.585
104542349,104542342,Directed,3905,0,0,0,25.009
104542349,105956423,Directed,3906,0,0,0,229.574
104542354,104594021,Directed,3907,0,0,0,56.656
104542354,104542361,Directed,3908,0,0,0,134.784
104542354,104542349,Directed,3909,0,0,0,103.585
104542354,104594015,Directed,3910,0,0,0,90.316
104542361,105709814,Directed,3911,0,0,0,68.438
104542361,104542367,Directed,3912,0,0,0,123.276
104542361,104542354,Directed,3913,0,0,0,134.784
104542367,105093619,Directed,3914,0,0,0,35.991
104542367,3712997076,Directed,3915,0,0,0,140.184
104542367,104542361,Directed,3916,0,0,0,123.276
104543399,105120592,Directed,3917,0,0,0,56.527
104543399,105840162,Directed,3918,0,0,0,176.967
104543399,5002172535,Directed,3919,0,0,0,135.126
104543440,105127189,Directed,3920,0,0,0,199.811
104543440,105976465,Directed,3921,0,0,0,80.624
104543440,105127196,Directed,3922,0,0,0,245.652
104543461,104543468,Directed,3923,0,0,0,57.712
104543461,105179606,Directed,3924,0,0,0,148.492
104543461,105931169,Directed,3925,0,0,0,484.663
104543468,104543461,Directed,3926,0,0,0,57.712
104543468,104543482,Directed,3927,0,0,0,32.914
104543468,104601222,Directed,3928,0,0,0,72.347
104543482,104543493,Directed,3929,0,0,0,52.898
104543482,104543468,Directed,3930,0,0,0,32.914
104543482,104601234,Directed,3931,0,0,0,125.259
104543493,104543502,Directed,3932,0,0,0,152.274
104543493,104543482,Directed,3933,0,0,0,52.898
104543493,104901619,Directed,3934,0,0,0,103.461
104543502,104543493,Directed,3935,0,0,0,152.274
104543502,104901638,Directed,3936,0,0,0,102.253
104543502,105179618,Directed,3937,0,0,0,121.844
104543562,104543575,Directed,3938,0,0,0,44.34
104543562,104608173,Directed,3939,0,0,0,42.113
104543562,104608163,Directed,3940,0,0,0,199.528
104543575,104543562,Directed,3941,0,0,0,44.34
104543575,105791490,Directed,3942,0,0,0,42.156
104543575,105791480,Directed,3943,0,0,0,199.88
104543616,105071430,Directed,3944,0,0,0,40.961
104543616,105071421,Directed,3945,0,0,0,200.437
104543616,107535722,Directed,3946,0,0,0,243.098
104543968,104543978,Directed,3947,0,0,0,48.041
104543968,572065271,Directed,3948,0,0,0,74.092
104543968,1254848899,Directed,3949,0,0,0,48.934
104543978,104543986,Directed,3950,0,0,0,52.157
104543978,104543968,Directed,3951,0,0,0,48.041
104543978,104528157,Directed,3952,0,0,0,187.74
104543986,104543978,Directed,3953,0,0,0,52.157
104543986,572065275,Directed,3954,0,0,0,74.942
104543986,3380619393,Directed,3955,0,0,0,31.429
104544198,104645478,Directed,3956,0,0,0,102.701
104544198,104539640,Directed,3957,0,0,0,121.277
104544198,104544213,Directed,3958,0,0,0,133.781
104544213,104544198,Directed,3959,0,0,0,133.781
104544230,104544239,Directed,3960,0,0,0,37.625
104544230,104990056,Directed,3961,0,0,0,60.724
104544230,104990049,Directed,3962,0,0,0,125.225
104544239,104544251,Directed,3963,0,0,0,34.627
104544239,104544230,Directed,3964,0,0,0,37.625
104544239,105855057,Directed,3965,0,0,0,38.304
104544251,104544261,Directed,3966,0,0,0,42.832
104544251,104544239,Directed,3967,0,0,0,34.627
104544251,104990056,Directed,3968,0,0,0,133.314
104544261,104544251,Directed,3969,0,0,0,42.832
104544261,104839739,Directed,3970,0,0,0,108.417
104544261,105774787,Directed,3971,0,0,0,118.107
104544865,104722173,Directed,3972,0,0,0,41.053
104544865,104722160,Directed,3973,0,0,0,43.103
104544865,105916624,Directed,3974,0,0,0,175.866
104544865,104888958,Directed,3975,0,0,0,140.756
104544971,104517716,Directed,3976,0,0,0,128.853
104544971,271213248,Directed,3977,0,0,0,125.384
104544971,105738878,Directed,3978,0,0,0,196.674
104544971,105738870,Directed,3979,0,0,0,84.733
104544974,104517716,Directed,3980,0,0,0,41.65
104544974,105903300,Directed,3981,0,0,0,104.687
104544974,105903319,Directed,3982,0,0,0,122.57
104545555,104545566,Directed,3983,0,0,1,48.497
104545566,104545555,Directed,3984,0,0,1,48.497
104545566,104545576,Directed,3985,0,0,1,216.255
104545566,104822592,Directed,3986,0,0,1,199.864
104545576,105685445,Directed,3987,0,0,1,123.546
104545576,104545583,Directed,3988,0,0,1,189.937
104545576,104545566,Directed,3989,0,0,1,216.255
104545583,104545591,Directed,3990,0,0,1,130.762
104545583,104545576,Directed,3991,0,0,1,189.937
104545583,106323032,Directed,3992,0,0,1,208.563
104545591,104545601,Directed,3993,0,0,1,64.026
104545591,104545583,Directed,3994,0,0,1,130.762
104545591,106323032,Directed,3995,0,0,1,98.787
104545601,104545611,Directed,3996,0,0,1,75.774
104545601,104545591,Directed,3997,0,0,1,64.026
104545601,105803147,Directed,3998,0,0,1,88.957
104545611,104545622,Directed,3999,0,0,1,72.787
104545611,104545601,Directed,4000,0,0,1,75.774
104545611,105090597,Directed,4001,0,0,1,111.397
104545622,104545611,Directed,4002,0,0,1,72.787
104545622,107648493,Directed,4003,0,0,1,142.926
104545622,104722926,Directed,4004,0,0,1,240.731
104545645,105825321,Directed,4005,0,0,0,9.133
104545645,104545654,Directed,4006,0,0,0,48.651
104545645,104191407,Directed,4007,0,0,0,185.298
104545654,106037439,Directed,4008,0,0,0,297.224
104545654,104545682,Directed,4009,0,0,0,308.661
104545654,104545645,Directed,4010,0,0,0,48.651
104545682,104545694,Directed,4011,0,0,0,300.031
104545682,106037439,Directed,4012,0,0,0,42.65
104545682,105058709,Directed,4013,0,0,0,42.149
104545682,104545654,Directed,4014,0,0,0,308.661
104545694,104545704,Directed,4015,0,0,0,98.744
104545694,104545682,Directed,4016,0,0,0,300.031
104545694,105129760,Directed,4017,0,0,0,43.329
104545694,105058717,Directed,4018,0,0,0,40.947
104545704,104545694,Directed,4019,0,0,0,98.744
104545704,104545711,Directed,4020,0,0,0,90.343
104545704,105129750,Directed,4021,0,0,0,126.166
104545711,107671078,Directed,4022,0,0,0,65.695
104545711,104545721,Directed,4023,0,0,0,132.818
104545711,104545704,Directed,4024,0,0,0,90.343
104545721,104545755,Directed,4025,0,0,0,270.377
104545721,104545711,Directed,4026,0,0,0,132.818
104545721,104596189,Directed,4027,0,0,0,366.713
104545755,105075507,Directed,4028,0,0,0,44.796
104545755,104545721,Directed,4029,0,0,0,270.377
104545755,105075498,Directed,4030,0,0,0,178.346
104546295,104382998,Directed,4031,0,0,1,178.188
104546393,105108859,Directed,4032,0,0,0,53.35
104546393,104608806,Directed,4033,0,0,0,48.046
104546393,104547446,Directed,4034,0,0,0,49.465
104546405,105108872,Directed,4035,0,0,0,51.689
104546405,104608817,Directed,4036,0,0,0,48.804
104546405,104546393,Directed,4037,0,0,0,108.947
104546415,104546425,Directed,4038,0,0,0,43.965
104546415,105108880,Directed,4039,0,0,0,51.238
104546415,104608824,Directed,4040,0,0,0,50.166
104546415,104546405,Directed,4041,0,0,0,148.84
104546425,271922272,Directed,4042,0,0,0,31.255
104546425,104546415,Directed,4043,0,0,0,43.965
104546425,105038466,Directed,4044,0,0,0,81.572
104546436,104646813,Directed,4045,0,0,0,56.049
104546436,104646766,Directed,4046,0,0,0,260.678
104546436,106060443,Directed,4047,0,0,0,304.551
104547425,105907086,Directed,4048,0,0,0,41.968
104547425,106328995,Directed,4049,0,0,0,47.013
104547425,270285785,Directed,4050,0,0,0,50.971
104547436,105030681,Directed,4051,0,0,0,44.055
104547436,104547425,Directed,4052,0,0,0,83.912
104547446,105108846,Directed,4053,0,0,0,54.624
104547446,105038418,Directed,4054,0,0,0,95.401
104547446,104547436,Directed,4055,0,0,0,54.218
104547463,104356568,Directed,4056,0,0,1,43.77
104547463,105200727,Directed,4057,0,0,1,72.902
104547471,104547482,Directed,4058,0,0,1,85.157
104547471,104356568,Directed,4059,0,0,1,88.269
104547471,104563017,Directed,4060,0,0,1,49.33
104547482,104547493,Directed,4061,0,0,1,81.388
104547482,104547471,Directed,4062,0,0,1,85.157
104547482,104356600,Directed,4063,0,0,1,53.503
104547482,104990559,Directed,4064,0,0,1,46.616
104547493,1734711532,Directed,4065,0,0,1,40.147
104547493,104547482,Directed,4066,0,0,1,81.388
104547493,106056161,Directed,4067,0,0,1,157.04
104547501,104990573,Directed,4068,0,0,1,61.041
104547501,105774534,Directed,4069,0,0,1,105.035
104547501,1734711533,Directed,4070,0,0,1,73.511
104547762,3892923101,Directed,4071,0,0,0,19.43
104547762,105806830,Directed,4072,0,0,0,87.943
104547790,105042469,Directed,4074,0,0,0,50.64
104547790,104547797,Directed,4075,0,0,0,80.08
