X,Y,id,modularity,hood_no,hood
591666.0206,4478123.22,105757530,37,63,Point Breeze
591767.5832,4478092.202,105757566,37,63,Point Breeze
592312.1983,4477937.486,691520448,37,63,Point Breeze
592325.8203,4476944.513,2747063690,37,63,Point Breeze
591858.5938,4477941.045,105705662,37,63,Point Breeze
591727.844,4477845.332,105705681,37,63,Point Breeze
591610.3888,4477816.306,105705698,37,63,Point Breeze
592250.2859,4477510.999,107671872,37,63,Point Breeze
593355.1988,4477128.418,3230938315,37,66,Regent Square
593492.5584,4477141.2,105013137,37,66,Regent Square
589724.2849,4477338.887,1704726244,37,76,Squirrel Hill North
591294.1575,4477909.541,105778975,37,76,Squirrel Hill North
591228.8523,4477846.641,105778986,37,76,Squirrel Hill North
590250.4814,4477855.036,302978872,37,76,Squirrel Hill North
590173.0951,4477913.532,302978878,37,76,Squirrel Hill North
590494.6153,4477484.429,105060263,37,76,Squirrel Hill North
590564.2625,4477328.591,105060275,37,76,Squirrel Hill North
590651.8091,4477125.887,105060288,37,76,Squirrel Hill North
590282.8384,4477942.997,104538910,37,76,Squirrel Hill North
590452.5411,4477873.061,104538920,37,76,Squirrel Hill North
590637.2826,4477768.295,104538933,37,76,Squirrel Hill North
590717.4468,4477721.084,104538938,37,76,Squirrel Hill North
590810.5633,4477666.915,104538949,37,76,Squirrel Hill North
590919.5641,4477601.87,104538959,37,76,Squirrel Hill North
591080.5311,4477593.712,104538976,37,76,Squirrel Hill North
591135.4559,4477592.66,104538987,37,76,Squirrel Hill North
591232.5401,4477589.867,104538999,37,76,Squirrel Hill North
591261.6812,4477589.401,104539007,37,76,Squirrel Hill North
591407.7343,4477585.02,104539017,37,76,Squirrel Hill North
591546.3106,4477582.383,104539028,37,76,Squirrel Hill North
591660.6256,4477609.116,104539036,37,76,Squirrel Hill North
591776.5374,4477637.679,104539043,37,76,Squirrel Hill North
591876.1369,4477660.782,104539049,37,76,Squirrel Hill North
591969.2212,4477705.344,104539055,37,76,Squirrel Hill North
592204.6353,4477902.311,104539102,37,76,Squirrel Hill North
590004.3188,4477156.425,107685511,37,76,Squirrel Hill North
590678.9784,4477137.795,107685543,37,76,Squirrel Hill North
590934.3518,4477248.057,107685549,37,76,Squirrel Hill North
590684.2749,4477022.601,105982467,37,76,Squirrel Hill North
590940.2091,4477096.078,105982476,37,76,Squirrel Hill North
591337.0791,4477127.384,105982502,37,76,Squirrel Hill North
591342.0768,4477031.958,107556107,37,76,Squirrel Hill North
590944.5403,4476999.933,107556126,37,76,Squirrel Hill North
591144.3422,4477015.029,107556133,37,76,Squirrel Hill North
591932.3913,4477435.306,107557429,37,76,Squirrel Hill North
590783.9949,4477746.259,104674929,37,76,Squirrel Hill North
590029.6252,4477391.831,106313719,37,76,Squirrel Hill North
590700.9785,4477548.529,105855144,37,76,Squirrel Hill North
590691.7763,4477362.84,105134845,37,76,Squirrel Hill North
590787.7647,4477358.296,105134855,37,76,Squirrel Hill North
590929.0062,4477362.785,105134861,37,76,Squirrel Hill North
591115.7704,4477378.532,105134898,37,76,Squirrel Hill North
591294.5364,4477388.614,105134911,37,76,Squirrel Hill North
590981.5527,4477478.749,2635742765,37,76,Squirrel Hill North
590923.5692,4477480.165,2635742768,37,76,Squirrel Hill North
591950.2609,4477685.583,1356087461,37,76,Squirrel Hill North
591977.8919,4477620.211,105202318,37,76,Squirrel Hill North
591998.0234,4477538.415,105202330,37,76,Squirrel Hill North
592018.2149,4477455.91,105202335,37,76,Squirrel Hill North
592065.5015,4477260.032,105202342,37,76,Squirrel Hill North
590368.722,4477243.565,105138944,37,76,Squirrel Hill North
590226.5618,4477391.903,105729413,37,76,Squirrel Hill North
591715.368,4477383.308,105731082,37,76,Squirrel Hill North
591757.1623,4477207.922,105731086,37,76,Squirrel Hill North
590901.5155,4477960.262,105927715,37,76,Squirrel Hill North
590931.7452,4477899.358,105927726,37,76,Squirrel Hill North
591131.7033,4477279.953,105927745,37,76,Squirrel Hill North
591140.5996,4477111.38,105927765,37,76,Squirrel Hill North
591832.4995,4477410.211,105797161,37,76,Squirrel Hill North
591879.1909,4477229.279,105797178,37,76,Squirrel Hill North
589717.8034,4477179.654,104683082,37,76,Squirrel Hill North
589763.4553,4477327.577,104683089,37,76,Squirrel Hill North
590062.2731,4477334.672,107697981,37,76,Squirrel Hill North
590862.7985,4478035.674,104618312,37,76,Squirrel Hill North
590910.4957,4478059.611,104618323,37,76,Squirrel Hill North
590043.3789,4477508.599,105012943,37,76,Squirrel Hill North
590098.4625,4477433.014,105012956,37,76,Squirrel Hill North
590161.5349,4477344.948,105012969,37,76,Squirrel Hill North
590268.026,4477200.164,105012991,37,76,Squirrel Hill North
590399.0888,4477016.522,105013018,37,76,Squirrel Hill North
590447.2663,4476951.47,105013029,37,76,Squirrel Hill North
590492.7477,4476896.899,105013041,37,76,Squirrel Hill North
591344.217,4476937.142,105013085,37,76,Squirrel Hill North
591099.854,4477475.08,105800326,37,76,Squirrel Hill North
591281.3474,4477469.985,105800342,37,76,Squirrel Hill North
591113.1876,4477764.434,105014159,37,76,Squirrel Hill North
590401.2747,4477441.936,104949802,37,76,Squirrel Hill North
590469.6237,4477285.993,104949814,37,76,Squirrel Hill North
590556.2396,4477084.321,104949824,37,76,Squirrel Hill North
591061.1942,4477105.186,104819292,37,76,Squirrel Hill North
591053.5611,4477179.064,104819303,37,76,Squirrel Hill North
590233.8228,4477940.275,106130413,37,76,Squirrel Hill North
591307.7491,4477308.109,107640845,37,76,Squirrel Hill North
591855.1786,4477319.787,105150756,37,76,Squirrel Hill North
592042.2175,4477356.665,105150768,37,76,Squirrel Hill North
590164.7737,4477443.004,2522970643,37,76,Squirrel Hill North
590692.7921,4477381.925,472546039,37,76,Squirrel Hill North
590292.509,4477533.424,104692909,37,76,Squirrel Hill North
590346.2981,4477563.948,104692913,37,76,Squirrel Hill North
590439.8487,4477612.826,104692920,37,76,Squirrel Hill North
589833.2974,4477148.643,472546497,37,76,Squirrel Hill North
590537.2059,4477651.226,104692930,37,76,Squirrel Hill North
590704.7786,4477717.289,104692938,37,76,Squirrel Hill North
590869.9907,4477779.153,104692946,37,76,Squirrel Hill North
590972.3646,4477821.062,104692958,37,76,Squirrel Hill North
591098.9228,4477869.595,104692965,37,76,Squirrel Hill North
591157.1281,4477892.917,104692975,37,76,Squirrel Hill North
590959.1536,4477986.274,106070028,37,76,Squirrel Hill North
590936.124,4477201.995,4630875921,37,76,Squirrel Hill North
591044.3958,4477218.498,4630875923,37,76,Squirrel Hill North
591216.1103,4477293.892,105222155,37,76,Squirrel Hill North
591244.5145,4477121.449,105222167,37,76,Squirrel Hill North
590322.5484,4477665.953,105749512,37,76,Squirrel Hill North
590995.7964,4477924.616,106340489,37,76,Squirrel Hill North
590639.0022,4477936.664,104966753,37,76,Squirrel Hill North
590768.7131,4477986.784,104966761,37,76,Squirrel Hill North
590334.165,4477108.539,104836312,37,76,Squirrel Hill North
590513.2315,4477186.271,104836324,37,76,Squirrel Hill North
590688.1302,4476905.235,4408454718,37,76,Squirrel Hill North
591575.0876,4477461.869,104905229,37,76,Squirrel Hill North
591601.2262,4477356.71,104905242,37,76,Squirrel Hill North
591630.9663,4477186.716,104905252,37,76,Squirrel Hill North
591632.3811,4477152.884,104905261,37,76,Squirrel Hill North
591639.8854,4477056.034,104905272,37,76,Squirrel Hill North
592244.1413,4477912.068,691520478,37,76,Squirrel Hill North
590462.8121,4477746.691,104583248,37,76,Squirrel Hill North
591511.9761,4477342.153,105239714,37,76,Squirrel Hill North
591526.5404,4477260.221,105239721,37,76,Squirrel Hill North
591543.8276,4477145.684,105239730,37,76,Squirrel Hill North
590660.1439,4477367.242,2716457497,37,76,Squirrel Hill North
590793.3869,4477438.186,104719293,37,76,Squirrel Hill North
590854.945,4477432.993,104719355,37,76,Squirrel Hill North
590293.6474,4477604.334,104523048,37,76,Squirrel Hill North
590267.6638,4477584.226,104523055,37,76,Squirrel Hill North
590205.3164,4477557.919,104523061,37,76,Squirrel Hill North
590592.165,4477524.564,104787343,37,76,Squirrel Hill North
590746.8875,4477167.294,104787375,37,76,Squirrel Hill North
591391.8562,4478106.258,105246935,37,76,Squirrel Hill North
591320.8584,4477227.059,105707670,37,76,Squirrel Hill North
592204.4619,4477764.157,105183924,37,76,Squirrel Hill North
592271.2919,4476528.642,104662349,37,77,Squirrel Hill South
589323.6786,4477085.253,302450094,37,77,Squirrel Hill South
589202.9397,4477213.482,270927856,37,77,Squirrel Hill South
589601.2131,4477096.039,105058010,37,77,Squirrel Hill South
590944.5438,4476857.808,107681409,37,77,Squirrel Hill South
590327.1935,4476262.077,104602753,37,77,Squirrel Hill South
590618.1035,4476267.91,104602779,37,77,Squirrel Hill South
590838.1768,4476306.656,104602787,37,77,Squirrel Hill South
590964.6042,4476327.64,104602802,37,77,Squirrel Hill South
591352.7654,4476456.615,104602828,37,77,Squirrel Hill South
591710.1944,4476528.27,104602833,37,77,Squirrel Hill South
590445.7652,4476513.009,302981356,37,77,Squirrel Hill South
590248.5711,4476350.677,302981485,37,77,Squirrel Hill South
590232.1519,4476312.977,302981505,37,77,Squirrel Hill South
589352.6064,4476689.621,104670293,37,77,Squirrel Hill South
589354.393,4476987.868,104670322,37,77,Squirrel Hill South
589290.1588,4476583.298,104670336,37,77,Squirrel Hill South
590149.8127,4476339.063,2173707926,37,77,Squirrel Hill South
590168.0466,4476385.311,2173707987,37,77,Squirrel Hill South
590969.1516,4476238.87,104737214,37,77,Squirrel Hill South
590700.2695,4476631.944,105790261,37,77,Squirrel Hill South
590953.7665,4476675.994,105790272,37,77,Squirrel Hill South
591356.3985,4476710.347,105790288,37,77,Squirrel Hill South
589418.4023,4476541.553,2701082890,37,77,Squirrel Hill South
591415.9106,4476715.558,472535807,37,77,Squirrel Hill South
590713.6084,4476324.764,2766492968,37,77,Squirrel Hill South
589486.5394,4476572.686,529749295,37,77,Squirrel Hill South
589361.8901,4476689.332,2766492986,37,77,Squirrel Hill South
589362.7158,4476706.871,2766492989,37,77,Squirrel Hill South
589482.2059,4476061.155,529749338,37,77,Squirrel Hill South
589707.3296,4477148.333,104683076,37,77,Squirrel Hill South
592181.2433,4476906.407,105797243,37,77,Squirrel Hill South
592323.9429,4476924.773,105797260,37,77,Squirrel Hill South
592471.0597,4476691.061,105797446,37,77,Squirrel Hill South
589500.379,4476567.4,105142770,37,77,Squirrel Hill South
590199.5258,4476342.504,105142790,37,77,Squirrel Hill South
590944.477,4476929.691,105013059,37,77,Squirrel Hill South
591790.5122,4476939.566,105013091,37,77,Squirrel Hill South
591924.5817,4476940.911,105013099,37,77,Squirrel Hill South
592184.4258,4476943.515,105013104,37,77,Squirrel Hill South
590707.7238,4476449.255,104687047,37,77,Squirrel Hill South
590831.8983,4476472.563,104687053,37,77,Squirrel Hill South
590957.824,4476497.604,104687064,37,77,Squirrel Hill South
591199.7864,4476541.034,104687081,37,77,Squirrel Hill South
591362.0195,4476569.4,104687092,37,77,Squirrel Hill South
591686.5998,4476635.258,104687098,37,77,Squirrel Hill South
591899.6508,4476576.508,104687114,37,77,Squirrel Hill South
592134.1293,4476651.273,104687134,37,77,Squirrel Hill South
592139.5812,4476739.777,104687145,37,77,Squirrel Hill South
592135.5179,4476892.889,104687150,37,77,Squirrel Hill South
590614.0225,4476218.147,105212449,37,77,Squirrel Hill South
589298.6892,4476584.299,1454927267,37,77,Squirrel Hill South
589397.7559,4476548.556,1454927281,37,77,Squirrel Hill South
589377.7412,4476687.478,1454927306,37,77,Squirrel Hill South
589179.7614,4476560.491,1454927308,37,77,Squirrel Hill South
590968.4865,4476249.631,107638393,37,77,Squirrel Hill South
591125.4103,4476255.445,107638398,37,77,Squirrel Hill South
590498.4464,4476250.255,1383428032,37,77,Squirrel Hill South
590834.8708,4476387.615,105083495,37,77,Squirrel Hill South
591114.5333,4476418.787,106005824,37,77,Squirrel Hill South
590314.5848,4476592.325,105681731,37,77,Squirrel Hill South
590704.1721,4476545.02,105749738,37,77,Squirrel Hill South
590958.026,4476589.963,105749746,37,77,Squirrel Hill South
592467.4782,4476482.257,761636131,37,77,Squirrel Hill South
591908.8662,4476675.172,105031795,37,77,Squirrel Hill South
591652.7493,4476938.512,104905283,37,77,Squirrel Hill South
591675.4894,4476737.658,104905305,37,77,Squirrel Hill South
590710.9352,4476365.486,104250917,37,77,Squirrel Hill South
590709.866,4476340.982,104250922,37,77,Squirrel Hill South
590714.5794,4476285.908,104250998,37,77,Squirrel Hill South
589401.6441,4476607.309,2831336175,37,77,Squirrel Hill South
590488.7734,4476822.824,105958952,37,77,Squirrel Hill South
590120.4169,4476125.456,2354893609,37,77,Squirrel Hill South
590141.7486,4476166.722,105960971,37,77,Squirrel Hill South
590090.6494,4476142.994,105960984,37,77,Squirrel Hill South
589493.3894,4476577.308,2861423387,37,77,Squirrel Hill South
589294.2533,4476590.652,2861423394,37,77,Squirrel Hill South
590531.8812,4476256.432,104586430,37,77,Squirrel Hill South
589356.7159,4476718.456,686488758,37,77,Squirrel Hill South
590122.3377,4476332.516,105250483,37,77,Squirrel Hill South
590403.96,4476884.903,104857358,37,77,Squirrel Hill South
590419.6111,4476808.256,104857368,37,77,Squirrel Hill South
590450.9414,4476654.109,104857381,37,77,Squirrel Hill South
590694.701,4476765.376,104857422,37,77,Squirrel Hill South
590947.6939,4476789.092,104857431,37,77,Squirrel Hill South
591351.08,4476816.759,104857450,37,77,Squirrel Hill South
591664.5007,4476835.675,104857458,37,77,Squirrel Hill South
591806.8554,4476806.222,104857484,37,77,Squirrel Hill South
591920.2729,4476765.282,104857495,37,77,Squirrel Hill South
592241.2508,4476624.592,104857516,37,77,Squirrel Hill South
586640.2245,4480233.65,104599782,39,84,Troy Hill
586607.4812,4480251.833,104599791,39,84,Troy Hill
586548.3162,4480286.341,104599812,39,84,Troy Hill
586304.2684,4479817.107,4771156422,39,84,Troy Hill
585797.8854,4479208.888,105976456,39,84,Troy Hill
585849.3615,4479258.869,105976465,39,84,Troy Hill
586131.8269,4479532.728,105976474,39,84,Troy Hill
586186.2933,4479594.359,105976485,39,84,Troy Hill
586219.6048,4479654.347,105976494,39,84,Troy Hill
586601.0769,4480375.887,105976515,39,84,Troy Hill
586112.4328,4479659.619,106107634,39,84,Troy Hill
586053.9947,4479450.768,105127189,39,84,Troy Hill
586034.677,4479484.062,105127196,39,84,Troy Hill
585998.7578,4479543.088,105127209,39,84,Troy Hill
585524.522,4478943.05,104668954,39,84,Troy Hill
586574.8795,4480192.561,105979820,39,84,Troy Hill
586674.174,4480363.156,105979833,39,84,Troy Hill
586333.43,4479869.144,105259037,39,84,Troy Hill
586396.2462,4479845.401,105259046,39,84,Troy Hill
586625.6401,4480567.698,105128029,39,84,Troy Hill
