FID,highway,lat,lon,osmid,ref,out_pgh,river_bge,ngh_name
130, ,40.4329464,-79.8909207,104194090, ,1,0,
131, ,40.4324369,-79.8905592,104194105, ,1,0,
132, ,40.4318234,-79.8913734,104194115, ,1,0,
133, ,40.43239,-79.8917991,104194122, ,1,0,
134, ,40.4330975,-79.8923155,104194129, ,1,0,
135, ,40.4143628,-79.9295456,104194342, ,0,0,Hazelwood
136, ,40.4169236,-79.9324804,104194402, ,0,0,Hazelwood
137, ,40.4184435,-79.932882,104194450, ,0,0,Hazelwood
138, ,40.4556792,-80.0573983,104194691, ,0,0,Sheraden
139, ,40.456256,-80.058627,104194704, ,0,0,Sheraden
140, ,40.3838563,-79.9085057,104195409, ,1,0,
141, ,40.3834055,-79.9077205,104195415, ,1,0,
142, ,40.3810447,-79.9011525,104195540, ,1,0,
143, ,40.3805052,-79.90303,104195546, ,1,0,
144, ,40.3801293,-79.904296,104195551, ,1,0,
145, ,40.3788222,-79.9049766,104195559, ,1,0,
146, ,40.3805543,-79.9072679,104195565, ,1,0,
147, ,40.3795713,-79.9079233,104195597, ,1,0,
148, ,40.3786547,-79.9086036,104195606, ,1,0,
149, ,40.4440628,-79.8915635,104195667, ,1,0,
150, ,40.4436488,-79.8917162,104195673, ,1,0,
151, ,40.4432033,-79.89185,104195684, ,1,0,
152, ,40.4426809,-79.8918225,104195687, ,1,0,
153, ,40.394587,-79.9160868,104195844, ,1,0,
154, ,40.395061,-79.9154308,104195865, ,1,0,
155, ,40.4809395,-79.9287369,104196404, ,0,0,Morningside
156, ,40.4823823,-79.9282734,104196413, ,0,0,Morningside
157, ,40.4846016,-79.9274997,104196428, ,0,0,Morningside
158, ,40.4856583,-79.9261371,104196433, ,0,0,Morningside
159, ,40.4875975,-79.9241735,104196442, ,0,0,Morningside
160, ,40.4856991,-79.9248067,104196599, ,0,0,Morningside
161, ,40.4854013,-79.9251501,104196608, ,0,0,Morningside
162, ,40.4851524,-79.9254773,104196616, ,0,0,Morningside
163, ,40.4039913,-79.9908959,104196887, ,0,0,Carrick
164, ,40.4609327,-79.991845,104196932, ,0,0,Spring Garden
165, ,40.46102,-79.9913742,104196939, ,0,0,Spring Garden
166, ,40.4666386,-79.9898807,104196946, ,0,0,Spring Hill-City View
167, ,40.4667297,-79.9893728,104196955, ,0,0,Spring Hill-City View
168, ,40.4668114,-79.9889258,104196960, ,0,0,Spring Hill-City View
169, ,40.4668275,-79.9888332,104196966, ,0,0,Spring Hill-City View
170, ,40.4523017,-79.8716644,104197171, ,0,0,East Hills
171, ,40.4521941,-79.8711022,104197178, ,0,0,East Hills
172, ,40.4522431,-79.8705626,104197185, ,0,0,East Hills
173, ,40.451918,-79.8699859,104197201, ,0,0,East Hills
174, ,40.4844333,-79.907759,104197803, ,0,0,Highland Park
175,traffic_signals,40.4476767,-80.0076521,104197837, ,0,0,North Shore
176, ,40.4870032,-79.9141957,104197895, ,0,0,Morningside
177, ,40.4368354,-79.9546421,104198588, ,0,0,Central Oakland
178, ,40.4373203,-79.9541349,104198595, ,0,0,Central Oakland
179, ,40.4153917,-80.0834394,104198622, ,1,0,
180, ,40.4282209,-79.9492515,104198857, ,0,0,Squirrel Hill South
181, ,40.4921833,-79.8812717,104199043, ,1,0,
182, ,40.4930065,-79.8801196,104199063, ,1,0,
183, ,40.4878351,-79.8853026,104199092, ,0,0,Lincoln-Lemington-Belmar
184, ,40.4878574,-79.8867508,104199101, ,0,0,Lincoln-Lemington-Belmar
185, ,40.4885754,-79.8853111,104199134, ,0,0,Lincoln-Lemington-Belmar
186, ,40.5007704,-80.0198282,104199249, ,1,0,
187, ,40.5008354,-80.018751,104199256, ,1,0,
188, ,40.5015245,-80.0186275,104199274, ,1,0,
189, ,40.5000746,-80.0188554,104199281, ,1,0,
190, ,40.3812488,-80.0022459,104199350, ,0,0,Overbrook
191,motorway_junction,40.4383458,-80.0123394,104199519,69C,0,1,
192, ,40.4136038,-79.992956,104199796, ,0,0,Knoxville
193, ,40.4136209,-79.9919982,104199801, ,0,0,Knoxville
194, ,40.361964,-79.9051217,104200823, ,1,0,
195, ,40.3618831,-79.9054314,104200828, ,1,0,
196, ,40.3617847,-79.9057676,104200836, ,1,0,
197, ,40.3615837,-79.9043555,104200866, ,1,0,
198, ,40.3883752,-80.0059114,104201157, ,0,0,Overbrook
199, ,40.3880313,-80.005913,104201164, ,0,0,Overbrook
200, ,40.4376336,-80.0190891,104201268, ,0,0,Duquesne Heights
201, ,40.4369731,-80.0192396,104201278, ,0,0,Duquesne Heights
202, ,40.4364501,-80.0193804,104201284, ,0,0,Duquesne Heights
203, ,40.4411335,-79.9679696,104202020, ,0,0,Terrace Village
204, ,40.4442419,-79.9406197,104202187, ,0,0,Squirrel Hill North
205, ,40.4442792,-79.9396927,104202218, ,0,0,Squirrel Hill North
206, ,40.3696833,-79.9222756,104202604, ,0,0,
207, ,40.3690098,-79.9221726,104202613, ,0,0,Lincoln Place
208, ,40.3655564,-79.9089001,104202717, ,0,0,Lincoln Place
209, ,40.3655155,-79.9099368,104202725, ,0,0,Lincoln Place
210, ,40.4608126,-79.8742457,104203964, ,1,0,
211, ,40.4513567,-79.884107,104203998, ,0,0,East Hills
212, ,40.3993609,-79.9677296,104204109, ,1,0,
213, ,40.4007355,-79.9644117,104204200, ,0,0,Hays
214, ,40.398172,-79.9631377,104204236, ,1,0,
215, ,40.4903863,-80.0453114,104205960, ,1,0,
216, ,40.4901318,-80.0454767,104205970, ,1,0,
217, ,40.4420798,-79.8898464,104206198, ,1,0,
218, ,40.4399141,-79.9744724,104206398, ,0,0,Terrace Village
219, ,40.4402162,-79.9487307,104206938, ,0,0,Squirrel Hill South
220, ,40.4657056,-79.9480583,104206987, ,0,0,Central Lawrenceville
221, ,40.4660397,-79.9479818,104206993, ,0,0,Central Lawrenceville
222, ,40.4660068,-79.9473844,104207106, ,0,0,Central Lawrenceville
223, ,40.4176864,-80.0568655,104207189, ,1,0,
224, ,40.4961478,-79.9211618,104207326, ,1,0,
225, ,40.4956195,-79.9212154,104207334, ,1,0,
226, ,40.498467,-80.0183666,104207679, ,1,0,
227, ,40.4854345,-80.0151028,104207692, ,0,0,Perry North
228, ,40.4861526,-80.0153548,104207700, ,0,0,Perry North
229, ,40.4041929,-80.017954,104207725, ,0,0,Brookline
230, ,40.3827473,-79.9993229,104207754, ,0,0,Overbrook
231, ,40.4133273,-80.0865315,104208647, ,1,0,
232, ,40.4136967,-80.0864717,104208657, ,1,0,
233, ,40.41443,-80.0859602,104208667, ,1,0,
234, ,40.4519415,-80.0190572,104208711, ,0,0,Manchester
235, ,40.4523824,-80.0166608,104208716, ,0,0,Allegheny West
236,traffic_signals,40.4094158,-80.0836336,104208729, ,1,0,
237, ,40.4499557,-80.0258899,104208881, ,0,0,Chateau
238, ,40.4078362,-80.076796,104209042, ,1,0,
239, ,40.4137966,-79.9970354,104210061, ,0,0,Knoxville
240, ,40.4134228,-79.9967216,104210069, ,0,0,Knoxville
241, ,40.4179055,-79.9983164,104210103, ,0,0,Beltzhoover
242, ,40.4179566,-79.9988045,104210111, ,0,0,Beltzhoover
243, ,40.4008229,-79.9860936,104210371, ,0,0,Carrick
244, ,40.3998531,-79.9864729,104211469, ,0,0,Carrick
245, ,40.3997653,-79.9869342,104211480, ,0,0,Carrick
246, ,40.3996754,-79.9874224,104211490, ,0,0,Carrick
247, ,40.3995753,-79.9880661,104211495, ,0,0,Carrick
248, ,40.4325639,-80.0627699,104212814, ,1,0,
249, ,40.4304486,-80.0626183,104212821, ,1,0,
250, ,40.4330234,-80.061575,104212841, ,1,0,
251, ,40.4326015,-80.0615466,104212850, ,1,0,
252, ,40.4322722,-80.0615149,104212859, ,1,0,
253, ,40.428105,-79.934502,104212938, ,0,0,Greenfield
254, ,40.4148596,-79.9723521,104213049, ,0,0,Arlington
255, ,40.4156143,-79.9722238,104213067, ,0,0,Arlington
256, ,40.4169315,-79.9685653,104213084, ,0,0,Arlington
257, ,40.4464314,-80.088777,104213153, ,0,0,Fairywood
258, ,40.3927187,-79.9153859,104214302, ,1,0,New Homestead
259, ,40.3920087,-79.9159267,104214311, ,1,0,New Homestead
260, ,40.4830017,-80.0632382,104214923, ,1,0,
261, ,40.4837519,-80.0615002,104214935, ,1,0,
262, ,40.4841819,-80.0605113,104214945, ,1,0,
263, ,40.4680961,-79.8986136,104215022, ,0,0,Lincoln-Lemington-Belmar
264, ,40.4228206,-80.0027957,104215283, ,0,0,Mount Washington
265, ,40.4232392,-80.0033402,104215294, ,0,0,Mount Washington
266, ,40.4528736,-79.9333146,104215792, ,0,0,Shadyside
267, ,40.4515477,-79.9326175,104215802, ,0,0,Shadyside
268, ,40.4530572,-79.9349307,104215888, ,0,0,Shadyside
269, ,40.453204,-79.9344913,104215894, ,0,0,Shadyside
270, ,40.4533626,-79.9340243,104215906, ,0,0,Shadyside
271, ,40.4728131,-80.0527296,104216927, ,1,0,
272, ,40.4731212,-80.0529867,104216935, ,1,0,
273, ,40.473392,-80.0532195,104216944, ,1,0,
274, ,40.493337,-79.9384738,104217109, ,1,0,
275, ,40.4581244,-79.9944331,104217578, ,0,0,Spring Garden
276, ,40.458099,-79.995507,104217588, ,0,0,East Allegheny
277, ,40.4210414,-79.8858266,104244427, ,1,0,
278, ,40.4199222,-79.8865891,104244437, ,1,0,
279, ,40.483531,-79.9079253,104244913, ,0,0,Lincoln-Lemington-Belmar
280, ,40.440075,-80.0758907,104244921, ,1,0,
281, ,40.4399311,-80.0751203,104244928, ,1,0,
282, ,40.4230817,-79.9477505,104244965, ,0,0,Greenfield
283, ,40.4227646,-79.9475489,104244971, ,0,0,Greenfield
284, ,40.4224398,-79.947363,104244984, ,0,0,Greenfield
285, ,40.422161,-79.9482168,104245017, ,0,0,Hazelwood
286, ,40.4228331,-79.948626,104245028, ,0,0,Hazelwood
287, ,40.4232516,-79.948883,104245033, ,0,0,Hazelwood
288, ,40.4467276,-80.0696709,104245151, ,1,0,
289, ,40.4469661,-80.0707596,104245154, ,1,0,
290, ,40.4471918,-80.0717084,104245156, ,1,0,
291, ,40.4472791,-80.0721477,104245159, ,1,0,
292, ,40.4545861,-80.0468201,104245628, ,0,0,Sheraden
293, ,40.4297049,-80.0197212,104245774, ,0,0,Duquesne Heights
294, ,40.4336405,-79.8933384,104245818, ,1,0,
295, ,40.4338294,-79.8928684,104245843, ,1,0,
296, ,40.4340363,-79.8923745,104245863, ,1,0,
297, ,40.4342608,-79.8918815,104245872, ,1,0,
298, ,40.4344639,-79.8913909,104245885, ,1,0,
299, ,40.4346513,-79.8909169,104245897, ,1,0,
300, ,40.4168266,-79.9336105,104246050, ,0,0,Hazelwood
301, ,40.4159522,-79.9333594,104246071, ,0,0,Hazelwood
302, ,40.4154163,-79.9314424,104246098, ,0,0,Hazelwood
303, ,40.4136331,-79.9299862,104246143, ,0,0,Hazelwood
304, ,40.4468182,-79.9747236,104246167, ,0,0,Middle Hill
305, ,40.447022,-79.9754196,104246177, ,0,0,Middle Hill
306, ,40.4448806,-79.9792895,104246289, ,0,0,Middle Hill
307, ,40.4268984,-79.9201526,104246700, ,0,0,Squirrel Hill South
308, ,40.426415,-79.9203602,104246711, ,0,0,Squirrel Hill South
309, ,40.4259913,-79.9205362,104246724, ,0,0,Squirrel Hill South
310, ,40.42554,-79.9207042,104246730, ,0,0,Squirrel Hill South
311, ,40.4250705,-79.9208823,104246735, ,0,0,Squirrel Hill South
312, ,40.3901592,-79.9117499,104246974, ,1,0,
313, ,40.3892827,-79.9084184,104247046, ,1,0,
314, ,40.4076954,-80.0070129,104247459, ,0,0,Brookline
315, ,40.3938908,-79.9921212,104248713, ,0,0,Carrick
316, ,40.4535555,-79.8751202,104249975, ,0,0,East Hills
317, ,40.4537918,-79.8741272,104250005, ,0,0,East Hills
318, ,40.4525015,-79.8736425,104250057, ,0,0,East Hills
319, ,40.3943306,-80.039198,104250148, ,1,0,
320, ,40.4856223,-79.9397337,104250447, ,0,0,Stanton Heights
321, ,40.4373851,-80.0523981,104250803, ,0,0,Westwood
322, ,40.4377483,-80.0528608,104250819, ,0,0,Westwood
323, ,40.4044875,-80.0266287,104250831, ,0,0,Beechview
324, ,40.4038604,-80.0266394,104250838, ,0,0,Beechview
325, ,40.4053903,-80.0283855,104250853, ,0,0,Beechview
326, ,40.4805804,-80.0429676,104250896, ,0,0,Brighton Heights
327, ,40.4329874,-79.930534,104250917, ,0,0,Squirrel Hill South
328, ,40.4327668,-79.9305501,104250922, ,0,0,Squirrel Hill South
329, ,40.4322702,-79.9305024,104250998, ,0,0,Squirrel Hill South
330, ,40.4129407,-80.0857599,104251010, ,1,0,
331, ,40.412226,-80.0862519,104251020, ,1,0,
332,traffic_signals,40.4869944,-79.8867525,104348221, ,0,0,Lincoln-Lemington-Belmar
333, ,40.4831775,-79.9156144,104348235, ,0,0,Highland Park
334, ,40.4836587,-79.9151439,104348248, ,0,0,Highland Park
335, ,40.4882459,-79.8950451,104348267, ,0,0,Lincoln-Lemington-Belmar
336, ,40.4902839,-79.8967696,104348284, ,0,0,Lincoln-Lemington-Belmar
337,traffic_signals,40.487273,-79.8955121,104348325, ,0,0,Lincoln-Lemington-Belmar
338, ,40.4577913,-80.0043215,104351256, ,0,0,Central Northside
339, ,40.457556,-79.9738657,104351648, ,0,0,Strip District
340, ,40.456574,-79.9752723,104351658, ,0,0,Strip District
341, ,40.4556105,-79.9766724,104351687, ,0,0,Strip District
342, ,40.424041,-79.9402785,104352187, ,0,0,Greenfield
343, ,40.4654709,-80.0333606,104352961, ,0,0,Marshall-Shadeland
344, ,40.4671177,-80.0348063,104352970, ,0,0,Marshall-Shadeland
345, ,40.4582536,-79.9136156,104353201, ,0,0,Larimer
346, ,40.4428049,-80.0699829,104353327, ,1,0,
347, ,40.3698601,-79.9129164,104353787, ,0,0,Lincoln Place
348, ,40.3698183,-79.9123649,104353797, ,0,0,Lincoln Place
349, ,40.3676156,-79.9080014,104353809, ,0,0,Lincoln Place
350, ,40.3679396,-79.90683,104353815, ,0,0,Lincoln Place
351, ,40.3583808,-79.9076517,104353834, ,1,0,
352, ,40.4763454,-80.0106162,104354096, ,0,0,Perry South
353, ,40.4768287,-80.0106197,104354103, ,0,0,Perry North
354, ,40.4635753,-79.9781058,104354758, ,0,0,Troy Hill
355, ,40.4680609,-79.9751914,104354786, ,0,0,Troy Hill
356, ,40.45206,-79.8862588,104354798, ,0,0,Homewood South
357, ,40.4519986,-79.8863109,104354806, ,0,0,Homewood South
358, ,40.4476566,-79.9757874,104354834, ,0,0,Middle Hill
359, ,40.4088806,-80.047403,104355441, ,1,0,
360, ,40.4755628,-80.058554,104355574, ,1,0,
361, ,40.4757529,-80.0581382,104355583, ,1,0,
362, ,40.4141874,-79.9215161,104356483, ,0,0,Squirrel Hill South
363, ,40.4144293,-79.9201607,104356514, ,0,0,Squirrel Hill South
364, ,40.4148465,-79.9196448,104356527, ,0,0,Squirrel Hill South
365, ,40.414689,-79.91926,104356531, ,0,0,Squirrel Hill South
366, ,40.4328373,-80.0707499,104356568, ,1,0,
367, ,40.4335766,-80.0726544,104356600, ,1,0,
368, ,40.43331,-80.066569,104356611, ,1,0,
369, ,40.4327372,-80.065482,104356622, ,1,0,
370, ,40.480682,-79.990112,104356667, ,1,0,
371, ,40.48022,-79.990651,104356704, ,1,0,
372, ,40.481286,-79.990899,104356736, ,1,0,
373, ,40.4885526,-80.0031816,104357338, ,1,0,
374, ,40.4886521,-80.0035566,104357343, ,1,0,
375, ,40.4590864,-80.0523972,104357868, ,0,0,Sheraden
376, ,40.3874311,-79.9922231,104358896, ,0,0,Carrick
377, ,40.3873801,-79.9926308,104358900, ,0,0,Overbrook
378, ,40.3871298,-79.9934773,104358920, ,0,0,Overbrook
379, ,40.3824656,-79.9017669,104359265, ,1,0,
380, ,40.3818864,-79.9037357,104359272, ,1,0,
381, ,40.3813062,-79.9057551,104359280, ,1,0,
382, ,40.3817552,-79.9014698,104359320, ,1,0,
383, ,40.3811836,-79.9034055,104359323, ,1,0,
384, ,40.3807014,-79.9050363,104359326, ,1,0,
385, ,40.420893,-79.9700218,104359605, ,0,0,South Side Slopes
386, ,40.4179607,-79.9693861,104359624, ,0,0,South Side Slopes
387, ,40.4176686,-79.9676936,104359632, ,0,0,South Side Slopes
388, ,40.426469,-80.078177,104359781, ,1,0,
389, ,40.4282045,-80.0764206,104359789, ,1,0,
390, ,40.427869,-80.0758608,104359798, ,1,0,
391, ,40.4264403,-80.0764691,104359813, ,1,0,
392, ,40.4465934,-79.9230365,104360313, ,0,0,Squirrel Hill North
393, ,40.4797748,-80.039088,104361037, ,0,0,Brighton Heights
394, ,40.4299056,-79.8913401,104361144, ,1,0,
395, ,40.470408,-80.06932,104361445, ,1,0,
396, ,40.47985,-79.989881,104361531, ,1,0,
397, ,40.4467875,-79.9406626,104361659, ,0,0,Squirrel Hill North
398,traffic_signals,40.4380451,-79.994297,104361808, ,0,0,Central Business District
399,turning_circle,40.4437729,-80.035409,104361843, ,0,0,Elliott
400, ,40.4449405,-80.0351979,104361854, ,0,0,Elliott
401, ,40.4442847,-80.05661,104361864, ,0,0,
402, ,40.443848,-80.057752,104361888, ,1,0,
403, ,40.3881214,-80.0324118,104362148, ,1,0,
404, ,40.3882967,-80.0303912,104362163, ,1,0,
405, ,40.3861298,-80.0292144,104362177, ,1,0,
406, ,40.3865184,-80.0272881,104362194, ,1,0,
407, ,40.3724006,-80.003594,104362377, ,1,0,
408, ,40.3737668,-80.0037199,104362406, ,1,0,
409, ,40.4444312,-79.926252,104362422, ,0,0,Squirrel Hill North
410, ,40.4444785,-79.9274772,104362428, ,0,0,Squirrel Hill North
411, ,40.4513398,-79.9192568,104362477, ,0,0,Point Breeze
412, ,40.3668537,-80.0090636,104362493, ,1,0,
413, ,40.3667124,-80.0087639,104362500, ,1,0,
414, ,40.4839629,-80.0327027,104362741, ,0,0,Brighton Heights
415, ,40.4839041,-80.0311207,104362747, ,0,0,Brighton Heights
416, ,40.4832192,-80.0463763,104362759, ,0,0,Brighton Heights
417, ,40.4941426,-80.0078072,104362823, ,0,0,Summer Hill
418, ,40.5010618,-80.0074413,104362891, ,1,0,
419, ,40.4057967,-80.0159568,104362952, ,0,0,Brookline
420,traffic_signals,40.4056453,-80.0150294,104362962, ,0,0,Brookline
421, ,40.4041903,-80.0158127,104362974, ,0,0,Brookline
422, ,40.4409476,-79.8893205,104363056, ,1,0,
423, ,40.4407539,-79.8886877,104363067, ,1,0,
424, ,40.4649475,-79.9362779,104363175, ,0,0,Garfield
425,traffic_signals,40.4550351,-79.9414632,104363212, ,0,0,Shadyside
426, ,40.3932963,-79.9925208,104363319, ,0,0,Carrick
427, ,40.4329451,-80.0190989,104363613, ,0,0,Duquesne Heights
428, ,40.432767,-80.0129956,104363692, ,0,0,Mount Washington
429, ,40.4316648,-80.013359,104363698, ,0,0,Mount Washington
430, ,40.3930058,-80.0346458,104363865, ,1,0,
431, ,40.390232,-80.032186,104363882, ,1,0,
432, ,40.4204577,-79.8851099,104363969, ,1,0,
433, ,40.4964324,-79.9420289,104364623, ,1,0,
434, ,40.4564386,-80.0291357,104364858, ,0,0,Manchester
435, ,40.4231378,-79.8962983,104365065, ,1,0,
436, ,40.421522,-79.8974798,104365084, ,1,0,
437, ,40.4224609,-79.8956979,104365092, ,1,0,
438, ,40.4266742,-79.9397721,104365104, ,0,0,Greenfield
439, ,40.426674,-79.9386081,104365108, ,0,0,Greenfield
440, ,40.4649656,-80.0286901,104365201, ,0,0,Marshall-Shadeland
441, ,40.4185193,-79.9287833,104367329, ,0,0,Hazelwood
442, ,40.4189905,-79.9288991,104367338, ,0,0,Hazelwood
443, ,40.4185576,-79.9283078,104367413, ,0,0,Hazelwood
444, ,40.3809874,-79.9081477,104368163, ,1,0,
445, ,40.383002,-79.9086744,104368181, ,1,0,
446, ,40.3814946,-79.9067961,104368197, ,1,0,
447, ,40.3997379,-79.9202048,104368421, ,1,0,
448, ,40.4005995,-79.9155296,104368467, ,1,0,
449, ,40.4051841,-79.9859418,104369177, ,0,0,Carrick
450, ,40.485107,-79.9350176,104369546, ,0,0,Stanton Heights
451, ,40.4833584,-79.9362915,104369552, ,0,0,Stanton Heights
452, ,40.4820139,-79.9372694,104369559, ,0,0,Stanton Heights
453, ,40.3832937,-79.9992126,104369618, ,0,0,Overbrook
454, ,40.4399943,-79.9576053,104371210, ,0,0,Central Oakland
455, ,40.4069802,-79.9850206,104371294, ,1,0,
456, ,40.3642116,-79.8985302,104371801, ,1,0,
457, ,40.3649281,-79.900765,104371841, ,1,0,
458, ,40.3637636,-79.8992912,104371848, ,1,0,
459, ,40.4221341,-79.8829357,104372452, ,1,0,
460, ,40.465612,-80.0600203,104372775, ,1,0,
461, ,40.4659335,-80.0602537,104372783, ,1,0,
462, ,40.39075,-80.0096226,104373095, ,0,0,Brookline
463, ,40.3902254,-80.0075755,104373105, ,0,0,Brookline
464, ,40.3913548,-80.008864,104373116, ,0,0,Brookline
465, ,40.3923654,-80.0093242,104373141, ,0,0,Brookline
466, ,40.4280981,-79.8963381,104373971, ,1,0,
467, ,40.4288067,-79.896877,104373978, ,1,0,Regent Square
468, ,40.476507,-80.0114656,104374066, ,0,0,Perry North
469, ,40.4505717,-79.885665,104374351, ,0,0,Homewood South
470, ,40.4501931,-79.8858731,104374363, ,0,0,Homewood South
471, ,40.4497895,-79.8861119,104374372, ,0,0,Homewood South
472, ,40.4496477,-79.8842544,104374389, ,0,0,Homewood South
473, ,40.3961151,-80.0400477,104374406, ,1,0,
474, ,40.3946749,-80.0384219,104374432, ,1,0,
475, ,40.3919514,-80.0362058,104374451, ,1,0,
476, ,40.4492881,-79.884589,104374482, ,0,0,Homewood South
477, ,40.4755725,-80.0576283,104375370, ,1,0,
478, ,40.4752569,-80.0583072,104375374, ,1,0,
479, ,40.4279209,-79.9469269,104375383, ,0,0,Greenfield
480, ,40.4510447,-79.995794,104375405, ,0,0,North Shore
481, ,40.4306834,-80.0650484,104375920, ,1,0,
482, ,40.4170495,-80.0190139,104376228, ,0,0,Beechview
483,turning_circle,40.4882751,-79.9279718,104376742, ,0,0,Stanton Heights
484, ,40.4840217,-80.0253993,104377007, ,0,0,Brighton Heights
485, ,40.485214,-80.0256206,104377022, ,0,0,Brighton Heights
486, ,40.4692459,-79.9176405,104377324, ,0,0,Highland Park
487, ,40.4693568,-79.9180646,104377338, ,0,0,Highland Park
488, ,40.4694778,-79.9185285,104377348, ,0,0,Highland Park
489, ,40.4696089,-79.9190499,104377355, ,0,0,Highland Park
490, ,40.4697467,-79.9195845,104377364, ,0,0,Highland Park
491, ,40.4698916,-79.9200975,104377374, ,0,0,Highland Park
492, ,40.4706022,-79.9185975,104377384, ,0,0,Highland Park
493, ,40.4703169,-79.9176218,104378286, ,0,0,Highland Park
494, ,40.4721953,-79.9198662,104378304, ,0,0,Highland Park
495, ,40.4720296,-79.9191935,104378307, ,0,0,Highland Park
496, ,40.4719792,-79.9189152,104378313, ,0,0,Highland Park
497, ,40.4716767,-79.9193128,104378336, ,0,0,Highland Park
498, ,40.4653286,-79.9203697,104378524, ,0,0,East Liberty
499, ,40.4659521,-79.9199907,104378536, ,0,0,East Liberty
500, ,40.4575193,-79.942208,104378550, ,0,0,Bloomfield
501, ,40.4579877,-79.9430867,104378561, ,0,0,Bloomfield
502, ,40.4587544,-79.9493887,104378722, ,0,0,Bloomfield
503, ,40.4590861,-79.9491526,104378729, ,0,0,Bloomfield
504, ,40.4722212,-80.0548341,104379355, ,1,0,
505, ,40.4452784,-80.0478124,104379363, ,0,0,Crafton Heights
506,turning_circle,40.4462209,-80.049021,104379366, ,0,0,Crafton Heights
507, ,40.4404803,-80.0805232,104379500, ,0,0,Fairywood
508, ,40.3884831,-80.0357967,104379661, ,1,0,
509, ,40.3888831,-80.0361459,104379669, ,1,0,
510, ,40.3963171,-80.0398815,104379705, ,1,0,
511, ,40.443669,-80.054476,104379740, ,0,0,Crafton Heights
512, ,40.4142469,-80.0285331,104379768, ,0,0,Beechview
513, ,40.4162412,-79.9641531,104380052, ,0,0,Arlington Heights
514, ,40.4716775,-79.9103604,104380304, ,0,0,Highland Park
515, ,40.4545449,-79.874212,104380481, ,0,0,East Hills
516, ,40.3562448,-79.9046054,104380575, ,1,0,
517, ,40.3585761,-79.9023689,104380609, ,1,0,
518, ,40.4567274,-80.0549697,104380732, ,0,0,Sheraden
519, ,40.4565146,-80.0553374,104380744, ,0,0,Sheraden
520, ,40.4563147,-80.055708,104380755, ,0,0,Sheraden
521,motorway_junction,40.4342074,-79.9953029,104380839,71A,0,0,Bluff
522,traffic_signals,40.4481569,-79.898207,104381030, ,0,0,Point Breeze
523, ,40.4684177,-80.0146553,104381084, ,0,0,Perry South
524, ,40.4686462,-80.0151025,104381097, ,0,0,Perry South
525, ,40.4708932,-80.0699633,104381466, ,1,0,
526, ,40.4711467,-80.070943,104381541, ,1,0,
527, ,40.4699104,-80.069309,104381555, ,1,0,
528, ,40.4504069,-80.0251194,104381579, ,0,0,Manchester
529, ,40.4627159,-80.0303882,104381908, ,0,0,Marshall-Shadeland
530, ,40.3853825,-80.0266658,104382684, ,1,0,
531, ,40.5013898,-80.0088922,104382998, ,1,0,
532, ,40.4993526,-80.0147132,104383013, ,1,0,
533, ,40.4936353,-80.0409647,104383113, ,1,0,
534, ,40.4529283,-79.9013576,104383226, ,0,0,Point Breeze North
535, ,40.4667301,-79.8992201,104383242, ,0,0,Lincoln-Lemington-Belmar
536, ,40.466304,-79.8998402,104383247, ,0,0,Lincoln-Lemington-Belmar
537, ,40.4660273,-79.9001825,104383257, ,0,0,Lincoln-Lemington-Belmar
538, ,40.4668109,-79.9008267,104383271, ,0,0,Lincoln-Lemington-Belmar
539, ,40.4544495,-79.9434571,104383287, ,0,0,Shadyside
540, ,40.4536225,-79.9412451,104383297, ,0,0,Shadyside
541, ,40.4444714,-79.9419585,104383352, ,0,0,Squirrel Hill North
542, ,40.4201068,-80.0077377,104383533, ,0,0,Mount Washington
543, ,40.4228043,-79.9682917,104383857, ,0,0,South Side Slopes
544, ,40.4862994,-79.9686787,104384175, ,1,0,
545, ,40.4866253,-79.9687257,104384182, ,1,0,
546, ,40.4233704,-79.8958742,104384301, ,1,0,
547, ,40.4244862,-79.897521,104384340, ,1,0,
548, ,40.4252608,-79.8960491,104384346, ,1,0,
549, ,40.4297178,-80.0496989,104384486, ,0,0,Westwood
550, ,40.4300315,-80.0499028,104384495, ,0,0,Westwood
551, ,40.4470474,-80.0490498,104384809, ,0,0,Crafton Heights
552, ,40.4480905,-80.0509102,104384856, ,0,0,Crafton Heights
553, ,40.4170051,-79.9269279,104385325, ,0,0,Hazelwood
554, ,40.4148534,-79.9283292,104385436, ,0,0,Hazelwood
555, ,40.4147482,-79.9285545,104385444, ,0,0,Hazelwood
556, ,40.4145611,-79.9263851,104385461, ,0,0,Hazelwood
557, ,40.4132416,-79.9279889,104385497, ,0,0,Hazelwood
558, ,40.4112137,-79.9280419,104385508, ,0,0,Hazelwood
559, ,40.4955429,-80.0196213,104385901, ,0,0,Perry North
560, ,40.4554325,-80.027261,104386076, ,0,0,Manchester
561, ,40.4548931,-80.0270799,104386081, ,0,0,Manchester
562, ,40.4343764,-80.0829489,104386304, ,1,0,
563, ,40.43291,-80.0834153,104386314, ,1,0,
564, ,40.4000843,-79.9051017,104386492, ,1,0,
565, ,40.4029158,-79.9143483,104386856, ,1,0,
566, ,40.4030954,-79.9141194,104386859, ,1,0,
567, ,40.4735117,-79.9229136,104388739, ,0,0,Highland Park
568, ,40.4721797,-79.923686,104388748, ,0,0,Highland Park
569, ,40.4377458,-80.0585629,104391536, ,1,0,
