id,osm_node_i,lat,lon,modularity,wprdc_hood,hood_no
19986,276837093,40.3955133,-80.0241135,50,Brookline,14
19987,106347301,40.3924485,-80.0198604,50,Brookline,14
19988,104920654,40.3877528,-80.0133823,50,Brookline,14
19989,106346876,40.3858716,-80.0108817,50,Brookline,14
20028,105825321,40.3921616,-80.0131524,50,Brookline,14
20029,104191391,40.3916597,-80.0131257,50,Brookline,14
20182,105685340,40.4024335,-80.0159765,50,Brookline,14
20487,104608258,40.3854815,-80.0119329,50,Brookline,14
20912,105756364,40.3894144,-80.0236383,50,Brookline,14
21132,1604017137,40.390007,-80.0086401,50,Brookline,14
21409,107569400,40.3866254,-79.9979731,50,Overbrook,60
21538,107598534,40.3958946,-80.001259,50,Brookline,14
21539,107598572,40.3963164,-80.0092951,50,Brookline,14
21540,105936478,40.3930266,-80.0132036,50,Brookline,14
21618,276836439,40.4027564,-80.0158369,50,Brookline,14
21619,1027100552,40.4030652,-80.0167244,50,Brookline,14
21880,107638714,40.3963168,-80.0146777,50,Brookline,14
21881,105936464,40.392669,-80.016375,50,Brookline,14
22138,107662990,40.3958513,-80.0091307,50,Brookline,14
22196,5158201206,40.3958148,-80.0270132,50,Brookline,14
22197,276836939,40.3958252,-80.0269947,50,Brookline,14
22220,107671078,40.3939823,-80.004052,50,Brookline,14
22391,3641411335,40.3919342,-80.0035371,50,Brookline,14
22392,105825349,40.3920214,-80.0049638,50,Brookline,14
22476,107700407,40.3962943,-80.0145519,50,Brookline,14
22697,105796577,40.3967035,-80.0209334,50,Brookline,14
22698,107735889,40.3949192,-80.0184786,50,Brookline,14
22779,105936458,40.394357,-80.0191653,50,Brookline,14
22907,106002789,40.3995481,-80.0138202,50,Brookline,14
22908,104362952,40.4057967,-80.0159568,50,Brookline,14
22909,276836773,40.3966972,-80.024873,50,Brookline,14
22910,4217406028,40.3961653,-80.0257352,50,Brookline,14
22911,3155025963,40.3972654,-80.0232134,50,Brookline,14
22912,105685372,40.398043,-80.0227659,50,Brookline,14
22913,276836653,40.4000112,-80.0202998,50,Brookline,14
22914,276836654,40.4000562,-80.0202597,50,Brookline,14
23187,104805699,40.3881666,-80.010899,50,Brookline,14
24336,2033158925,40.3893705,-80.0172335,50,Brookline,14
24337,104608239,40.3871194,-80.0141247,50,Brookline,14
24808,5158201184,40.3978983,-80.0263848,50,Brookline,14
24809,105775057,40.39638,-80.0241556,50,Brookline,14
24810,276836906,40.3962658,-80.0238945,50,Brookline,14
25180,106349913,40.3893825,-80.0093825,50,Brookline,14
25181,106346856,40.3876138,-80.0116097,50,Brookline,14
25299,1701792525,40.3814506,-80.0115663,50,Brookline,14
25300,1701792523,40.3815757,-80.0122114,50,Brookline,14
25301,1701792520,40.3810273,-80.0105967,50,Brookline,14
25707,3642888055,40.3837634,-80.0107822,50,Brookline,14
26356,104538394,40.3948411,-80.0250631,50,Brookline,14
26431,105936470,40.3928929,-80.0150795,50,Brookline,14
26534,105825309,40.3918908,-80.0153092,50,Brookline,14
26538,3250543332,40.3781277,-80.0041169,50,Overbrook,60
26891,3641411334,40.3912738,-80.0036441,50,Brookline,14
27081,104545645,40.3921658,-80.0130447,50,Brookline,14
27160,276836912,40.3957661,-80.0251425,50,Brookline,14
27456,4615008595,40.382314,-80.011663,50,Brookline,14
27809,5554026988,40.3960317,-80.0256159,50,Brookline,14
27900,105075521,40.3910776,-80.0002968,50,Brookline,14
27901,104808047,40.3887353,-80.0081801,50,Brookline,14
1202,104550605,40.4109305,-79.973712,52,St. Clair,78
1203,104550636,40.4112058,-79.9811226,52,Mt. Oliver,53
1204,104550644,40.4112576,-79.9795654,52,Mt. Oliver,53
1205,104550647,40.4113951,-79.9780791,52,Mt. Oliver,53
1206,104550588,40.4115034,-79.977261,52,Mt. Oliver,53
1321,104556311,40.4080118,-79.9982698,52,Bon Air,12
1322,104556322,40.4080374,-79.9967538,52,Carrick,16
3334,104661870,40.4103492,-79.9977308,52,Bon Air,12
3335,104661889,40.409402,-79.9983306,52,Bon Air,12
3336,104661895,40.4091938,-79.9983264,52,Bon Air,12
3337,104661904,40.4086005,-79.9982949,52,Bon Air,12
3338,104661915,40.407769,-79.998275,52,Bon Air,12
3339,104661920,40.4057529,-79.9981411,52,Bon Air,12
3340,104661927,40.4039678,-79.998066,52,Bon Air,12
3770,104210061,40.4137966,-79.9970354,52,Knoxville,44
3771,104683468,40.4135372,-79.9914511,52,Knoxville,44
3772,104683474,40.4132533,-79.9919661,52,Knoxville,44
3773,104683481,40.4132264,-79.9929413,52,Knoxville,44
3774,104683872,40.4132678,-79.988816,52,Knoxville,44
3775,1025872898,40.413614,-79.9897107,52,Knoxville,44
3854,104689285,40.4144011,-79.9891658,52,Knoxville,44
3855,104683888,40.4136495,-79.9896862,52,Knoxville,44
3856,104571415,40.4125815,-79.9904211,52,Knoxville,44
5517,104801515,40.4107035,-80.0023817,52,Bon Air,12
5518,104801520,40.410469,-79.999475,52,Bon Air,12
6151,104841760,40.4061277,-79.9782787,52,Carrick,16
7042,104900401,40.4113877,-79.9967958,52,Knoxville,44
7043,104661865,40.4110698,-79.9969098,52,Knoxville,44
8572,104996933,40.4093211,-80.0016764,52,Bon Air,12
8573,1726658341,40.4090506,-80.0016596,52,Bon Air,12
8574,104996939,40.4077003,-80.0015873,52,Bon Air,12
8575,104996947,40.4073615,-80.0015707,52,Bon Air,12
8662,105002854,40.4102665,-80.0021912,52,Bon Air,12
8663,105002857,40.4098744,-80.002041,52,Bon Air,12
8727,105006682,40.4057039,-79.9992676,52,Bon Air,12
8728,105006667,40.4077585,-79.9993588,52,Bon Air,12
8729,105006656,40.4093746,-79.999439,52,Bon Air,12
8730,105006649,40.4096273,-79.999434,52,Bon Air,12
8731,105006637,40.4100396,-79.9994544,52,Bon Air,12
9019,105022984,40.4086889,-79.995756,52,Knoxville,44
9020,105023007,40.4075513,-79.992363,52,Knoxville,44
9021,105023022,40.407996,-79.9942901,52,Knoxville,44
9027,105023898,40.4072613,-79.9925025,52,Knoxville,44
9028,104611507,40.4081313,-79.992076,52,Knoxville,44
9390,105041683,40.4067262,-79.9922611,52,Carrick,16
9391,105041705,40.4060195,-79.9891927,52,Carrick,16
9392,105041720,40.4057274,-79.9878274,52,Carrick,16
9956,105070404,40.4097355,-80.0005658,52,Bon Air,12
9957,105070417,40.4093352,-80.0005336,52,Bon Air,12
9958,105070427,40.4077299,-80.00048,52,Bon Air,12
9988,105072465,40.4099204,-79.990582,52,Knoxville,44
10126,105083057,40.4114155,-79.9898916,52,Knoxville,44
10127,3250543281,40.4113906,-79.9903919,52,Knoxville,44
10128,105083066,40.4115317,-79.9928431,52,Knoxville,44
10129,105083090,40.4114194,-79.9957641,52,Knoxville,44
10731,105121858,40.4099183,-79.9933957,52,Knoxville,44
10732,105121878,40.410169,-79.994774,52,Knoxville,44
10858,105131182,40.4093077,-79.974006,52,St. Clair,78
10859,105131173,40.4097059,-79.9739497,52,St. Clair,78
11391,105170233,40.4091697,-79.9909182,52,Knoxville,44
11547,105178730,40.4076064,-79.9916442,52,Knoxville,44
11615,105181947,40.4096688,-80.0030632,52,Bon Air,12
13148,105693004,40.4093465,-79.9774151,52,St. Clair,78
13149,1025937886,40.4091872,-79.9771334,52,St. Clair,78
13150,105693009,40.4087052,-79.9762322,52,St. Clair,78
13151,105693018,40.4084397,-79.974926,52,St. Clair,78
13152,105131191,40.4088661,-79.9736563,52,St. Clair,78
13392,104593037,40.4119404,-79.9811583,52,Mt. Oliver,53
13393,105706880,40.4104952,-79.981089,52,Mt. Oliver,53
13831,105728320,40.4143022,-79.9929743,52,Knoxville,44
13832,1025872904,40.4127229,-79.9929063,52,Knoxville,44
13949,104593049,40.4119996,-79.9784734,52,Mt. Oliver,53
13950,105733310,40.4105802,-79.9787282,52,Mt. Oliver,53
14293,105749724,40.4096569,-79.9773775,52,Mt. Oliver,53
14684,105775601,40.4110191,-79.9946456,52,Knoxville,44
14685,105775606,40.410948,-79.996898,52,Knoxville,44
15251,105823546,40.4127348,-79.9778699,52,Mt. Oliver,53
15252,6275105036,40.4112425,-79.9781151,52,Mt. Oliver,53
15314,105828423,40.4120688,-79.9896004,52,Knoxville,44
15315,1025872900,40.4120475,-79.9904183,52,Knoxville,44
15337,105829405,40.4143235,-79.9920143,52,Knoxville,44
15644,105848017,40.4111948,-79.9945437,52,Knoxville,44
15645,105121887,40.4101562,-79.9950351,52,Knoxville,44
15646,105848049,40.409469,-79.995374,52,Knoxville,44
15647,105023036,40.409069,-79.995574,52,Knoxville,44
15648,104371464,40.4080169,-79.9960752,52,Carrick,16
16500,105917077,40.4121158,-79.977112,52,St. Clair,78
16501,105917099,40.4118279,-79.9746819,52,St. Clair,78
16740,105936173,40.4141723,-79.9970462,52,Knoxville,44
16741,104571372,40.4143765,-79.9905177,52,Knoxville,44
17263,105970307,40.4099347,-79.979526,52,Mt. Oliver,53
17356,105976043,40.4125,-79.9770384,52,St. Clair,78
17357,105976062,40.41,-79.9773239,52,Mt. Oliver,53
17358,1025937874,40.4090935,-79.9774985,52,St. Clair,78
17802,105976037,40.4142154,-79.9778002,52,Arlington,4
17803,3178329908,40.4124636,-79.9722135,52,St. Clair,78
17887,104550595,40.4113418,-79.9755724,52,St. Clair,78
17888,106010493,40.4098652,-79.9758004,52,St. Clair,78
18929,1025872689,40.4130205,-79.9951767,52,Knoxville,44
19274,106109890,40.4096447,-79.9733408,52,St. Clair,78
19327,106114315,40.4104292,-79.9903501,52,Knoxville,44
19328,105728359,40.4107189,-79.9930416,52,Knoxville,44
19868,106332037,40.4079843,-79.9914645,52,Knoxville,44
20191,107481647,40.409029,-79.9967798,52,Bon Air,12
20356,107493655,40.40838,-79.9941123,52,Knoxville,44
20357,107493687,40.4093965,-79.9967839,52,Knoxville,44
20358,107493702,40.4092411,-79.9967846,52,Knoxville,44
20684,105917055,40.4125878,-79.977312,52,Mt. Oliver,53
20685,107516289,40.4134659,-79.9817564,52,Mt. Oliver,53
20891,6274616259,40.4077443,-79.9999159,52,Bon Air,12
20998,104593045,40.4119619,-79.9795971,52,Mt. Oliver,53
20999,107542220,40.410555,-79.979528,52,Mt. Oliver,53
21000,107542245,40.4102574,-79.9794831,52,Mt. Oliver,53
21001,104641214,40.4083098,-79.9798459,52,Mt. Oliver,53
21105,107553474,40.4091749,-79.9937444,52,Knoxville,44
21975,107650689,40.4055977,-79.9972077,52,Bon Air,12
22217,3628282919,40.4079372,-79.9943173,52,Knoxville,44
22562,106332026,40.4107242,-79.9902164,52,Knoxville,44
22689,107735459,40.4086653,-79.9967517,52,Knoxville,44
22748,104801540,40.4101213,-79.996832,52,Bon Air,12
22749,107740496,40.406063,-79.996688,52,Bon Air,12
24310,3058616813,40.4146766,-79.9880501,52,Knoxville,44
24324,104571384,40.4139891,-79.9905034,52,Knoxville,44
24325,104571391,40.413625,-79.9904774,52,Knoxville,44
24326,104571425,40.4120035,-79.9904211,52,Knoxville,44
24327,104571437,40.4104841,-79.9903272,52,Knoxville,44
24759,105728352,40.4119218,-79.9928673,52,Knoxville,44
24762,105728343,40.4123446,-79.9928861,52,Knoxville,44
24763,105871011,40.412969,-79.996875,52,Knoxville,44
25307,104801530,40.4102356,-79.9973031,52,Bon Air,12
25308,1726644009,40.4095666,-79.9977531,52,Bon Air,12
25309,4006700698,40.4082307,-80.0026073,52,Bon Air,12
27858,105121850,40.4095099,-79.9907752,52,Knoxville,44
27899,105936220,40.4144603,-79.9880393,52,Knoxville,44
28025,6274616258,40.4082147,-79.9999376,52,Bon Air,12
93,104191585,40.4661892,-79.9519367,53,Central Lawrenceville,18
94,1252104524,40.4681813,-79.9521959,53,Central Lawrenceville,18
149,104206987,40.4657056,-79.9480583,53,Central Lawrenceville,18
195,105683990,40.4617325,-79.9653174,53,Lower Lawrenceville,48
957,104536481,40.4715157,-79.964117,53,Central Lawrenceville,18
958,104536492,40.4705634,-79.9627947,53,Central Lawrenceville,18
959,104536506,40.4694989,-79.9612668,53,Central Lawrenceville,18
1124,271922272,40.459699,-79.9532105,53,Bloomfield,10
1125,104546425,40.4599406,-79.9530217,53,Bloomfield,10
1126,104546415,40.4602759,-79.9527463,53,Bloomfield,10
1456,104563376,40.471368,-79.958174,53,Central Lawrenceville,18
1457,104563391,40.4718934,-79.9575156,53,Central Lawrenceville,18
1594,104570659,40.4740862,-79.9633843,53,Central Lawrenceville,18
1595,104570668,40.4735406,-79.9626562,53,Central Lawrenceville,18
1596,104570679,40.4731334,-79.9620833,53,Central Lawrenceville,18
1597,104570692,40.472745,-79.9615504,53,Central Lawrenceville,18
1598,104570700,40.4721847,-79.9607845,53,Central Lawrenceville,18
1599,104570719,40.4714758,-79.9597785,53,Central Lawrenceville,18
1602,104819524,40.4624372,-79.9571656,53,Bloomfield,10
1603,104819516,40.4628216,-79.957301,53,Lower Lawrenceville,48
1765,104582479,40.4659657,-79.957355,53,Central Lawrenceville,18
1766,104582493,40.4666103,-79.9564857,53,Central Lawrenceville,18
1767,104582511,40.4670372,-79.9558984,53,Central Lawrenceville,18
2246,104608806,40.462487,-79.9516561,53,Bloomfield,10
2247,104608817,40.461642,-79.952312,53,Bloomfield,10
2248,104608824,40.4605132,-79.9532506,53,Bloomfield,10
2356,104612525,40.4517102,-79.9816196,53,Strip District,80
2357,104612542,40.4522726,-79.982288,53,Strip District,80
2358,104612547,40.4529466,-79.9830998,53,Strip District,80
2427,104616921,40.4659222,-79.9709579,53,Lower Lawrenceville,48
2428,104616945,40.4644999,-79.9676182,53,Lower Lawrenceville,48
2429,104616953,40.4643054,-79.9671405,53,Lower Lawrenceville,48
2430,104616961,40.4639683,-79.9663135,53,Lower Lawrenceville,48
2431,104617018,40.464546,-79.9658996,53,Lower Lawrenceville,48
2432,104617025,40.4642626,-79.9654382,53,Lower Lawrenceville,48
2433,104617035,40.4640021,-79.9650111,53,Lower Lawrenceville,48
2769,104632710,40.4780583,-79.9584018,53,Central Lawrenceville,18
2770,104632731,40.4775467,-79.9576691,53,Central Lawrenceville,18
2771,104632744,40.4770202,-79.9569583,53,Central Lawrenceville,18
3040,104646766,40.4612152,-79.9555533,53,Lower Lawrenceville,48
3041,104546436,40.459583,-79.9533832,53,Bloomfield,10
3042,104646813,40.4593379,-79.9528045,53,Bloomfield,10
3043,104646821,40.459093,-79.9522967,53,Bloomfield,10
3044,104646830,40.4586442,-79.9513495,53,Bloomfield,10
3045,104646847,40.4582048,-79.9504179,53,Bloomfield,10
3066,104647613,40.4645444,-79.9521009,53,Bloomfield,10
3067,104647630,40.463862,-79.9511406,53,Bloomfield,10
3108,104649332,40.4555505,-79.9832342,53,Strip District,80
3109,104649338,40.4547492,-79.9822918,53,Strip District,80
3110,104649355,40.4540702,-79.9814765,53,Strip District,80
3111,104649365,40.4533913,-79.9806737,53,Strip District,80
3112,104649386,40.4528301,-79.9799994,53,Strip District,80
3643,104678206,40.473298,-79.9608886,53,Central Lawrenceville,18
3644,104678218,40.4738289,-79.9602292,53,Central Lawrenceville,18
3645,104678224,40.4743716,-79.9595661,53,Central Lawrenceville,18
3646,104678230,40.4747503,-79.959092,53,Central Lawrenceville,18
3647,104678248,40.4758528,-79.9577157,53,Central Lawrenceville,18
3741,104682746,40.4486717,-79.9893604,53,Strip District,80
3742,104682752,40.4480777,-79.9887214,53,Strip District,80
3902,104692558,40.463364,-79.9640447,53,Lower Lawrenceville,48
3903,104692564,40.4635129,-79.962199,53,Lower Lawrenceville,48
3904,104692584,40.4636867,-79.9612459,53,Lower Lawrenceville,48
3905,104692591,40.4639352,-79.9597574,53,Lower Lawrenceville,48
3906,104692605,40.4642719,-79.9577004,53,Bloomfield,10
3907,104692616,40.4644924,-79.9564096,53,Bloomfield,10
3908,104692631,40.4646523,-79.9564634,53,Bloomfield,10
3909,4202582274,40.4647986,-79.9556097,53,Bloomfield,10
4435,104721834,40.4661126,-79.952577,53,Central Lawrenceville,18
4436,1252092840,40.4658566,-79.9521617,53,Bloomfield,10
4720,104739458,40.4656527,-79.9551568,53,Bloomfield,10
4721,104739421,40.468745,-79.959441,53,Central Lawrenceville,18
4722,104739411,40.4697991,-79.9609017,53,Central Lawrenceville,18
4857,104570838,40.4666245,-79.9537796,53,Central Lawrenceville,18
4858,104763685,40.4663826,-79.9550826,53,Central Lawrenceville,18
5449,104798636,40.47428,-79.9653445,53,Central Lawrenceville,18
5450,1252080533,40.4735893,-79.9644408,53,Central Lawrenceville,18
5451,104798666,40.4724843,-79.9628948,53,Central Lawrenceville,18
5452,104798677,40.4715281,-79.9615855,53,Central Lawrenceville,18
5453,104798703,40.4706306,-79.9603391,53,Central Lawrenceville,18
6541,104865956,40.4603797,-79.9755749,53,Strip District,80
6542,104865967,40.4598531,-79.9749392,53,Strip District,80
6659,104875691,40.4708611,-79.9560758,53,Central Lawrenceville,18
6660,1252101859,40.4716547,-79.9551117,53,Central Lawrenceville,18
6880,104893760,40.4673327,-79.9700264,53,Lower Lawrenceville,48
6881,104893785,40.4660671,-79.9669871,53,Lower Lawrenceville,48
6882,104893799,40.4659106,-79.9666196,53,Lower Lawrenceville,48
6883,104893820,40.4657202,-79.9661486,53,Lower Lawrenceville,48
6884,104893830,40.4653876,-79.9653006,53,Lower Lawrenceville,48
6885,104893847,40.4656204,-79.9651345,53,Lower Lawrenceville,48
6886,104893860,40.4652925,-79.9647089,53,Lower Lawrenceville,48
6887,104893871,40.4647942,-79.9641109,53,Lower Lawrenceville,48
6888,104893887,40.4641872,-79.9639165,53,Lower Lawrenceville,48
7380,104920623,40.458944,-79.9498127,53,Bloomfield,10
7593,1252080501,40.4580475,-79.9795791,53,Strip District,80
7594,104932371,40.4572781,-79.9786559,53,Strip District,80
7595,104932390,40.4565862,-79.9778362,53,Strip District,80
7596,104932399,40.4559074,-79.977026,53,Strip District,80
7597,104932410,40.4553267,-79.9763653,53,Strip District,80
7668,104935836,40.4692885,-79.9615253,53,Central Lawrenceville,18
7669,104935856,40.4681907,-79.9601341,53,Central Lawrenceville,18
7670,104575052,40.4668172,-79.9584125,53,Central Lawrenceville,18
7719,104939655,40.4510274,-79.9857308,53,Strip District,80
7720,104939679,40.4504092,-79.9849938,53,Strip District,80
7755,104941781,40.4616264,-79.9489612,53,Bloomfield,10
7756,104721953,40.462863,-79.9480451,53,Bloomfield,10
8165,104977202,40.459272,-79.9495447,53,Bloomfield,10
8166,104977208,40.4585997,-79.948158,53,Bloomfield,10
8167,104977223,40.4584494,-79.9482402,53,Bloomfield,10
9166,687149565,40.4603918,-79.9720786,53,Strip District,80
9167,105030530,40.4597996,-79.9713646,53,Strip District,80
9170,105030695,40.4622772,-79.9491407,53,Bloomfield,10
9331,104721896,40.4645738,-79.9503939,53,Bloomfield,10
9517,105046977,40.464961,-79.9475182,53,Bloomfield,10
9518,105046969,40.4650406,-79.948205,53,Bloomfield,10
9519,105046963,40.4652529,-79.9496986,53,Bloomfield,10
9520,104721858,40.4652872,-79.9513547,53,Bloomfield,10
10141,105038448,40.4616376,-79.9530669,53,Bloomfield,10
10348,105095621,40.4635249,-79.9694397,53,Lower Lawrenceville,48
10349,4386687888,40.4632107,-79.9685599,53,Lower Lawrenceville,48
10450,105108846,40.4623607,-79.9503399,53,Bloomfield,10
10451,105108872,40.4611718,-79.9512976,53,Bloomfield,10
10452,105108880,40.4600275,-79.9522362,53,Bloomfield,10
10691,105119316,40.4786056,-79.9615162,53,Central Lawrenceville,18
10692,1252080462,40.4778131,-79.9604694,53,Central Lawrenceville,18
10693,105119326,40.4771799,-79.9595364,53,Central Lawrenceville,18
10694,105119349,40.4766346,-79.9587859,53,Central Lawrenceville,18
10695,105119358,40.4761503,-79.9581396,53,Central Lawrenceville,18
10696,105119365,40.4758514,-79.9576471,53,Central Lawrenceville,18
11043,105095636,40.4630292,-79.9680774,53,Lower Lawrenceville,48
11044,105142585,40.4665837,-79.9655383,53,Lower Lawrenceville,48
11045,105142598,40.4674048,-79.9649572,53,Lower Lawrenceville,48
11220,105155427,40.4648276,-79.9600181,53,Lower Lawrenceville,48
11221,105155445,40.4632251,-79.9595561,53,Lower Lawrenceville,48
11222,105155463,40.4624655,-79.9593459,53,Lower Lawrenceville,48
11223,105155504,40.4675647,-79.9637208,53,Lower Lawrenceville,48
11224,105155489,40.4686927,-79.9651497,53,Lower Lawrenceville,48
11225,1252080575,40.4698431,-79.9666474,53,Lower Lawrenceville,48
11485,105175758,40.4479485,-79.9905019,53,Strip District,80
11486,105175769,40.4473728,-79.9898469,53,Strip District,80
12375,105038459,40.460868,-79.9537286,53,Bloomfield,10
12560,105245535,40.4681255,-79.957242,53,Central Lawrenceville,18
12561,104570767,40.4688824,-79.9562123,53,Central Lawrenceville,18
